,x lower,x upper,y lower,y upper,0 lower,0 upper,1 lower,1 upper,2 lower,2 upper,3 lower,3 upper
26,-0.0319584459,-0.0297103394,0.357683808,0.370174557,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
27,0.888387084,0.888584495,-0.266603589,-0.252786636,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
28,-0.0160563067,-0.00973708555,0.177168429,0.198373944,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
29,-0.644906282,-0.63641715,-0.496651888,-0.440823644,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
30,0.732157052,0.734782338,0.793791771,0.829565287,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
31,-0.0458154827,-0.0408257023,0.170628741,0.174593776,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
32,0.473392695,0.491087914,-0.846139789,-0.828644097,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
33,-0.242278472,-0.0473889224,-0.869660378,-0.828644097,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
34,-0.107849509,-0.0719680488,0.303609222,0.308447063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
35,-0.951943576,-0.950039387,-0.015629597,0.000977069372,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
36,0.673172593,0.679083228,-0.580209196,-0.519362211,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
37,-1.05867667205094,-1.03178203,0.793791771,0.829565287,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
38,-0.711924314,-0.698596179,-0.615054846,-0.603204131,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
39,-0.802865624,-0.798340201,0.955103397,0.957816958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
40,0.826248884,0.834517181,-0.340430379,-0.330039859,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
41,-0.0392468721,-0.0319584459,0.566898346,0.583975077,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
42,0.0685034394,0.0709854811,-0.987327218,-0.986056924,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
43,0.0331183672,0.0338004157,0.420547694,0.430030763,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
44,-0.242278472,-0.0473889224,0.611347556,0.648414254,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
45,0.289275944,0.297617584,-0.881356239,-0.876957893,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
46,0.0815330297,0.0873692334,-0.959014416,-0.958243072,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
47,-0.846496344,-0.838255286,0.928737938,0.931218147,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
48,0.860164642,0.862822056,1.01461387,1.02665043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
49,0.888387084,0.888584495,0.912470341,0.919372559,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
50,-0.053913299,-0.0473889224,-1.03890538,-1.03514397,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
51,-0.781362176,-0.774621427,0.899135709,0.902066827,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
52,0.987254024,1.00371206,1.16335201,1.16942775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
53,0.125451639,0.137156397,0.000977069372,0.00353229698,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
54,-0.108946331,-0.0473889224,0.0381414182,0.0521499924,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
55,0.6978001,0.715253472,0.852359116,0.861179173,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
56,0.491087914,0.506965935,-0.775456905,-0.770530939,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
57,0.0306477286,0.0325843282,-0.980746388,-0.975344062,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
58,0.584371448,0.599770784,-0.678367138,-0.652994037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
59,-0.732127964,-0.731394172,1.20868754,1.21009517,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
60,-0.669919908,-0.660455585,0.924399018,0.928737938,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
61,-0.654761076,-0.649439096,-0.580209196,-0.519362211,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
62,0.612546325,0.631229281,-0.678367138,-0.652994037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
63,-0.862482071,-0.860792041,0.928737938,0.931218147,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
64,0.125451639,0.137156397,0.0100890817,0.0196760893,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
65,0.371288836,0.398973942,-0.869660378,-0.861161709,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
66,0.738056421,0.739395916,1.00135493,1.00837064,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
67,0.319657862,0.329562247,-0.950737357,-0.943932295,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
68,0.0788461864,0.0815330297,0.4779796,0.496942252,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
69,0.00977067091,0.013448026,0.690463364,0.74126935,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
70,-0.0160563067,-0.00973708555,-0.973724544,-0.972625971,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
71,-0.762569249,-0.759904206,1.07518864,1.07789743,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
72,-0.242278472,-0.0473889224,0.340395868,0.355714619,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
73,-0.924513936,-0.920035601,0.793791771,0.829565287,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
74,0.684413612,0.688660085,0.997595668,1.00135493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
75,0.0338004157,0.0359161198,0.515185237,0.542869925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
76,-0.939194798,-0.934790969,0.931597948,0.932825685,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
77,-0.891331494,-0.885478139,-0.22462967,-0.199149042,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
78,0.818970382,0.821094155,0.861698031,0.864521027,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
79,-0.0911358371,-0.0473889224,0.566898346,0.583975077,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
80,-0.795785308,-0.790416002,1.12278056,1.12331676,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
81,0.666553795,0.673172593,0.90286839,0.905408084,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
82,0.0457650237,0.047285825,0.0196760893,0.024224218,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
83,0.480276883,0.491087914,-0.785783648,-0.775456905,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
84,0.923522294,0.932252526,0.96951139,0.976880014,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
85,-0.846496344,-0.839227557,0.965744913,0.967058897,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
86,-0.729711115,-0.711924314,-0.42812562,-0.400744379,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
87,0.941568851,0.948256969,1.05967164,1.06274557,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
88,0.329562247,0.339676797,-0.899321079,-0.898031652,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
89,0.013448026,0.0170386173,0.0540264323,0.0622654408,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
90,0.575096369,0.584371448,-0.678367138,-0.652994037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
91,-0.729711115,-0.711924314,0.844551682,0.852359116,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
92,-0.927791476,-0.926441014,1.1560638,1.15789938,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
93,0.11597003,0.122281916,-0.989799142,-0.987327218,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
94,-0.626672268,-0.585147738,0.88442111,0.89906472,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
95,-0.549422979,-0.539932728,-0.710975289,-0.69269222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
96,-0.934790969,-0.933081686,-0.120661661,-0.0756379962,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
97,0.786460042,0.792172015,0.997595668,1.00135493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
98,-0.855041862,-0.852935314,1.12543225,1.12871015,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
99,1.02752042,1.08101466766576,1.21009517,1.21372259,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
100,-0.912336528,-0.907604933,-0.196532056,-0.146193698,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
101,-0.242278472,-0.0473889224,0.671753109,0.68067348,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
102,0.165926039,0.173688546,0.133095175,0.142735332,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
103,-0.521650553,-0.498875439,-0.710975289,-0.69269222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
104,0.0719862059,0.0781015307,0.234734297,0.247066528,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
105,-0.827209592,-0.815638781,1.07097435,1.07121301,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
106,0.205280975,0.229408652,-0.869660378,-0.852688313,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
107,-0.183005899,-0.168036282,-1.0456816,-1.0444901,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
108,0.0279141683,0.0306477286,0.671753109,0.68067348,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
109,-0.860792041,-0.858870745,0.986505747,0.988928437,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
110,0.837008953,0.850359499,1.00135493,1.00837064,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
111,-0.89777112,-0.891331494,1.10450482,1.1069963,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
112,-0.827209592,-0.815638781,0.908459306,0.912470341,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
113,-0.0458154827,-0.0408257023,0.583975077,0.611347556,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
114,-0.795785308,-0.790416002,1.05910313,1.05967164,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
115,0.256418586,0.264414072,-0.89975071,-0.893507719,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
116,0.913095355,0.923522294,1.12966871,1.13361156,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
117,0.575096369,0.581419826,-0.720638335,-0.710975289,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
118,0.0873692334,0.088931635,0.445822477,0.449636519,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
119,0.631229281,0.651277244,-0.603204131,-0.590962291,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
120,-0.0160563067,-0.00973708555,0.170628741,0.174593776,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
121,-0.82186377,-0.815638781,-0.330039859,-0.297362983,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
122,-0.0392468721,-0.0319584459,0.583975077,0.59169656,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
123,-0.836448669,-0.827209592,1.12543225,1.12871015,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
124,-0.815638781,-0.807759166,-0.344134927,-0.330039859,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
125,0.771769166,0.773889661,0.931885123,0.932825685,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
126,-0.680950701,-0.669919908,-0.509638071,-0.503630996,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
127,0.932252526,0.934290886,1.0959897,1.10121012,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
128,0.371288836,0.398973942,-0.845692635,-0.828644097,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
129,0.506965935,0.51275599,-0.645438612,-0.639261067,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
130,0.102563694,0.106047302,0.0540264323,0.0597641468,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
131,0.51275599,0.515826404,-0.785783648,-0.775456905,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
132,0.155805275,0.173688546,-0.934389234,-0.93050468,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
133,-0.752963662,-0.735496163,0.931218147,0.931885123,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
134,0.2515499,0.264414072,-1.00805628,-1.00121379,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
135,0.970611393,0.972973466,-0.0809687823,-0.015629597,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
136,0.826248884,0.834517181,-0.362207234,-0.354799569,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
137,-0.626672268,-0.585195065,0.945948362,0.952755213,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
138,-0.77332902,-0.770811796,-0.47585088,-0.450614572,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
139,-0.770811796,-0.765179992,0.937156558,0.939680457,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
140,-0.815638781,-0.80451858,0.963475943,0.964915037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
141,-0.626672268,-0.560031176,-0.645438612,-0.639261067,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
142,-0.381187886,-0.341441303,-0.917859197,-0.912519455,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
143,-0.403174311,-0.381187886,-0.93050468,-0.928322196,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
144,-0.723281562,-0.711924314,1.10804296,1.11158299,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
145,-0.0160563067,-0.00973708555,0.690463364,0.74126935,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
146,-0.381187886,-0.326804161,-0.869660378,-0.828644097,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
147,0.0265750736,0.0279141683,0.501796246,0.515185237,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
148,0.860164642,0.862822056,1.12331676,1.12543225,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
149,-0.933081686,-0.930406928,0.88442111,0.899135709,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
150,0.0279141683,0.0306477286,-0.982562184,-0.980746388,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
151,0.837008953,0.850359499,1.05910313,1.05967164,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
152,-0.883550048,-0.881875098,-0.266603589,-0.22462967,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
153,-0.585147738,-0.560031176,0.919372559,0.924399018,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
154,-0.585147738,-0.560031176,0.965744913,0.967058897,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
155,0.608396649,0.612546325,1.00837064,1.01461387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
156,-0.403174311,-0.381187886,-0.796829641,-0.790305912,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
157,0.823531806,0.825215399,0.905408084,0.906055331,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
158,0.756770551,0.767600656,1.10804296,1.11158299,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
159,-0.242278472,-0.0473889224,0.474674463,0.4779796,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
160,-0.89777112,-0.891331494,0.74126935,0.793791771,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
161,-0.752963662,-0.735496163,-0.379791975,-0.354799569,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
162,-0.0911358371,-0.0473889224,0.583975077,0.611347556,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
163,0.599770784,0.608290374,-0.759224117,-0.743641198,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
164,0.934290886,0.941568851,-0.125641793,-0.104031667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
165,-0.0908281058,-0.0657962337,-1.02297425,-1.02057147,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
166,-0.985473633,-0.984443426,0.00441869581,0.0100890817,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
167,0.986517251,0.987254024,0.955103397,0.955826759,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
168,0.756770551,0.767600656,1.12966871,1.13361156,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
169,0.972973466,0.973423481,-0.104031667,-0.0809687823,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
170,0.289275944,0.297617584,-0.904793382,-0.89975071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
171,0.778963447,0.785262644,0.989777207,0.992611527,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
172,-0.836448669,-0.827209592,-0.47585088,-0.450614572,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
173,0.191507936,0.197011724,-0.9537521,-0.950737357,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
174,-0.242278472,-0.0473889224,0.466182768,0.471111983,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
175,0.655164719,0.666553795,-0.496651888,-0.440823644,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
176,-0.0908281058,-0.0657962337,-1.02297425,-1.02057147,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
177,-0.242278472,-0.0668285266,0.204896539,0.234734297,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
178,0.801292121,0.803448558,1.05342233,1.05597293,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
179,-0.0473889224,-0.0458154827,-1.07339573,-1.07198977,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
180,0.806393385,0.818970382,-0.354799569,-0.344134927,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
181,0.047285825,0.0493969843,0.204896539,0.234734297,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
182,0.837008953,0.850359499,0.912470341,0.919372559,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
183,0.106047302,0.11597003,0.340395868,0.355714619,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
184,0.863448679,0.865128934,1.20868754,1.21009517,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
185,-0.0392468721,-0.0319584459,0.628900588,0.648414254,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
186,-0.626672268,-0.585147738,0.998078644,1.00135493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
187,0.491087914,0.506965935,-0.710975289,-0.69269222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
188,-0.0458154827,-0.0408257023,0.409826815,0.420547694,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
189,-0.934790969,-0.933570802,0.988928437,0.989777207,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
190,-0.89777112,-0.891331494,0.872327805,0.883031189,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
191,0.806393385,0.818970382,0.967058897,0.96951139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
192,0.533381581,0.575096369,1.12543225,1.12871015,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
193,0.941568851,0.948256969,0.957816958,0.963475943,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
194,0.826248884,0.834517181,-0.379791975,-0.362207234,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
195,0.0359161198,0.0382180735,0.247066528,0.272544622,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
196,-0.883550048,-0.881875098,-0.266603589,-0.22462967,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
197,0.00585594401,0.00853143632,-1.02297425,-1.00805628,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
198,-0.63641715,-0.626672268,1.07789743,1.082039,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
199,0.297617584,0.301183105,-0.943932295,-0.942254722,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
200,-0.108946331,-0.0473889224,0.0787704736,0.0868102461,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
201,-0.735137999,-0.732127964,1.06850648,1.07097435,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
202,1.02752042,1.08101466766576,0.0640637726,0.0712978989,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
203,0.470520973,0.491087914,-0.710975289,-0.69269222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
204,0.0815330297,0.0873692334,0.370174557,0.409826815,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
205,0.371288836,0.398973942,-0.967581809,-0.962566257,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
206,0.897127867,0.900816202,0.912470341,0.919372559,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
207,0.970611393,0.972973466,1.04251766,1.04353642,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
208,-0.225382507,-0.213253587,-0.980746388,-0.975344062,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
209,-0.208130926,-0.0515385307,-0.9537521,-0.943932295,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
210,0.155805275,0.165926039,0.149141729,0.160920754,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
211,0.0788461864,0.0815330297,0.466182768,0.471111983,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
212,0.0208809562,0.0245109908,0.690463364,0.74126935,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
213,0.0996376574,0.102563694,0.4779796,0.501796246,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
214,0.691791773,0.715253472,0.997595668,1.00135493,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
215,-0.80451858,-0.802865624,0.967058897,0.976880014,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
216,0.795880556,0.797813177,0.877322912,0.883031189,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
217,-0.108946331,-0.0473889224,0.0381414182,0.0521499924,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
218,-0.961433291,-0.956715226,-0.120661661,-0.0756379962,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
219,0.888584495,0.891500711,-0.196532056,-0.18205525,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
220,0.910437286,0.919641972,-0.145348817,-0.104031667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
221,0.734782338,0.738056421,0.931885123,0.932825685,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
222,-0.649439096,-0.646159649,0.861179173,0.861698031,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
223,-0.731394172,-0.729711115,1.13662183,1.14514303,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
224,0.125451639,0.131165698,-0.99383688,-0.991508007,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
225,0.125451639,0.137156397,0.0938031524,0.103410654,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
226,-0.242278472,-0.0473889224,0.00353229698,0.0100890817,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227,-0.711924314,-0.698596179,1.02665043,1.03862047,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
228,0.0331183672,0.0338004157,0.671753109,0.68067348,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
229,0.0306477286,0.0325843282,0.281802237,0.298238873,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
