,x lower,x upper,y lower,y upper,0 lower,0 upper,1 lower,1 upper,2 lower,2 upper,3 lower,3 upper
44,-0.774264693,-0.708886743,1.06974292,1.07770288,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
45,-0.921928406,-0.884597182,0.741813898,0.816716909,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
46,0.0267916899,0.0366673321,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
47,-0.945468545,-0.921928406,0.928354979,0.944302499,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
48,-0.901473761,-0.884597182,-0.250018835,-0.165181458,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
49,-0.065421313,-0.0427948125,0.568394423,0.613012791,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
50,0.0460487306,0.0526619777,0.0215631425,0.0909739584,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
51,0.483914346,0.530805588,-0.803643763,-0.772569895,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
52,0.914306283,0.932647705,0.931345344,0.97977972,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
53,-0.769696236,-0.714961827,-0.551353514,-0.402804375,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
54,0.01215431,0.0366673321,0.0215631425,0.0909739584,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
55,0.547980785,0.610016227,-0.772569895,-0.618387222,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
56,-0.774264693,-0.714961827,0.841410339,0.863202333,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
57,0.110100836,0.12638472,-0.99145925,-0.966994643,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
58,-0.551921606,-0.508719563,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
59,0.780528784,0.798430502,0.984315217,1.00129557,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
60,0.98707962,1.08101466766576,1.17239404,1.21857119,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
61,-0.921928406,-0.901473761,-0.250018835,-0.165181458,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
62,0.139345765,0.168757334,0.123909727,0.252068102,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
63,-0.508719563,-0.40114522,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
64,-0.829402089,-0.811483264,1.06974292,1.07770288,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
65,-0.324726015,-0.165031135,-1.04612708,-1.04523742,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
66,0.838528395,0.85873723,1.00486875,1.00724626,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
67,-0.921928406,-0.891394138,1.1003902,1.10788918,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
68,-0.065421313,-0.0427948125,0.568394423,0.613012791,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
69,0.184007376,0.393911183,-0.898995638,-0.89211601,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
70,0.914306283,0.921330452,1.13087034,1.14263284,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
71,0.547980785,0.610016227,-0.772569895,-0.618387222,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
72,0.630642772,0.679682493,-0.6025967,-0.560465157,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
73,-0.0135021135,-0.00924285874,0.123909727,0.273458838,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
74,-0.0410346016,-0.0135021135,0.568394423,0.613012791,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
75,-0.837836862,-0.811483264,1.10804296,1.13028359,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
76,0.771411598,0.780528784,0.863202333,0.984315217,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
77,-0.696063638,-0.625795245,-0.6019364,-0.402804375,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
78,0.184007376,0.393911183,-0.857938468,-0.843010306,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
79,0.484839618,0.547980785,-0.772569895,-0.618387222,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
80,0.483914346,0.530805588,-0.803643763,-0.772569895,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
81,0.169099346,0.393911183,-0.932121933,-0.930881977,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
82,-0.774264693,-0.714961827,0.863202333,0.954735518,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
83,0.169099346,0.2815184,-1.0154767,-0.99145925,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
84,0.823755383,0.838528395,-0.389691055,-0.352535456,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
85,-0.596627712,-0.567035079,0.863202333,0.954735518,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
86,-0.774264693,-0.714961827,0.863202333,0.954735518,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
87,-0.596627712,-0.551921606,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
88,-0.344571799,-0.328877389,-0.930252314,-0.914178312,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
89,-0.40114522,-0.367482543,-0.930252314,-0.914178312,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
90,-0.0410346016,-0.0135021135,0.679981828,0.741813898,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
91,0.0267916899,0.0366673321,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
92,-0.945468545,-0.921928406,0.863202333,0.928354979,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
93,0.838528395,0.85873723,1.05253172,1.06903148,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
94,-0.596627712,-0.567035079,0.954735518,0.984315217,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
95,0.58811748,0.628645778,1.00890112,1.01212168,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
96,-0.40114522,-0.367482543,-0.803643763,-0.768034577,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
97,0.760987163,0.771411598,1.10804296,1.13028359,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
98,-0.762107372,-0.745961428,-0.402804375,-0.20397073,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
99,-0.10430859,-0.0739418715,0.568394423,0.613012791,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
100,0.914306283,0.935676336,-0.175964311,-0.123566546,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
101,-0.985329688,-0.975036621,-0.00699522533,0.0298363902,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
102,0.946766019,0.98707962,0.931345344,0.960264087,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
103,0.760987163,0.771411598,1.13028359,1.13087034,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
104,0.184007376,0.393911183,-0.903774023,-0.899539173,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
105,0.780528784,0.798430502,0.984315217,1.00129557,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
106,0.169099346,0.2815184,-0.966994643,-0.944329739,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
107,-0.0739418715,-0.0427948125,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
108,-0.0992811918,-0.0820131004,-1.02289152,-1.01807976,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
109,0.798430502,0.80277586,1.05253172,1.06903148,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
110,0.798430502,0.812326729,-0.395587951,-0.352535456,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
111,0.838528395,0.85873723,0.863202333,0.922355652,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
112,0.85873723,0.880320072,1.17239404,1.21857119,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
113,-0.625795245,-0.597355843,0.999457359,1.00129557,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
114,-0.0427948125,-0.0410346016,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
115,-0.921928406,-0.891394138,0.863202333,0.951594532,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
116,0.798430502,0.820697427,0.863202333,0.984315217,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
117,0.941592693,0.945565164,0.931345344,0.97977972,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
118,0.823755383,0.838528395,-0.389691055,-0.352535456,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
119,0.0366673321,0.0412305668,0.123909727,0.264397621,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
120,-0.684857011,-0.625795245,1.07770288,1.08935928,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
121,0.169099346,0.389116228,-0.944329739,-0.933985829,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
122,-0.774264693,-0.709793568,1.05253172,1.06903148,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
123,0.484839618,0.547980785,-0.772569895,-0.618387222,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
124,0.2815184,0.389116228,-0.966994643,-0.944329739,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
125,0.89831543,0.914306283,0.898551822,0.931345344,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
126,-0.324726015,-0.165031135,-0.981879711,-0.966994643,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
127,-0.324726015,-0.165031135,-0.966994643,-0.944329739,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
128,0.0526619777,0.0893020034,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
129,-0.00924285874,0.0267916899,0.679981828,0.741813898,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
130,0.714056492,0.736393571,0.984315217,1.00129557,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
131,0.780528784,0.798430502,0.863202333,0.984315217,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
132,-0.157214716,-0.0820131004,0.0215631425,0.0909739584,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
133,-0.964442432,-0.940760195,-0.104780212,-0.0136611816,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
134,0.881527007,0.892550528,-0.20362623,-0.187731564,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
135,0.914306283,0.935676336,-0.175964311,-0.123566546,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
136,-0.714961827,-0.625795245,0.841410339,0.863202333,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
137,-0.774264693,-0.708886743,1.13087034,1.14263284,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
138,0.12638472,0.139345765,-1.0154767,-0.99145925,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
139,-0.0739418715,-0.0585151985,0.00536118075,0.0215631425,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
140,0.0267916899,0.0366673321,0.613012791,0.679981828,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
141,-0.596627712,-0.551921606,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
142,-0.945468545,-0.921928406,0.954735518,0.984315217,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
143,0.0460487306,0.0526619777,0.679981828,0.741813898,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
144,-0.324726015,-0.165031135,-0.930252314,-0.914178312,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
145,0.696438789,0.714056492,-0.521237612,-0.445533425,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
146,-0.486056924,-0.40114522,-0.857938468,-0.843010306,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
147,0.771411598,0.780528784,1.01483059,1.02278328,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
148,-0.854755819,-0.837836862,1.14263284,1.15726495,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
149,0.640930355,0.712363899,0.863202333,0.984315217,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
150,0.80277586,0.815134168,1.00890112,1.01212168,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
151,-0.0739418715,-0.0427948125,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
152,0.0526619777,0.0893020034,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
153,-0.596627712,-0.551921606,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
154,0.104676753,0.110100836,0.0215631425,0.0909739584,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
155,-0.00924285874,0.0267916899,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
156,0.420809388,0.483914346,-0.803643763,-0.772569895,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
157,-0.157214716,-0.0820131004,-0.908523023,-0.903774023,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
158,-0.696063638,-0.625795245,-0.6019364,-0.402804375,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
159,-0.508719563,-0.40114522,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
160,-0.065421313,-0.0427948125,0.679981828,0.741813898,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
161,0.775793076,0.780528784,0.762356043,0.798493564,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
162,-0.596627712,-0.551921606,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
163,-0.157214716,-0.0820131004,-0.966994643,-0.944329739,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
164,0.900781631,0.914306283,-0.20362623,-0.175964311,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
165,0.85873723,0.880320072,1.04486024,1.0504179,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
166,-0.0739418715,-0.0585151985,0.19173567,0.273458838,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
167,0.85873723,0.880320072,1.07770288,1.08935928,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
168,0.760987163,0.771411598,1.01483059,1.02278328,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
169,0.773022652,0.780528784,-0.395587951,-0.352535456,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
170,-0.829402089,-0.811483264,1.07770288,1.08935928,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
171,0.630642772,0.694916964,-0.560465157,-0.445533425,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
172,0.823755383,0.838528395,-0.389691055,-0.352535456,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
173,0.630642772,0.694916964,-0.560465157,-0.445533425,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
174,0.053604845,0.102993444,-1.04425049,-1.03359234,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
175,-0.00924285874,0.0267916899,0.568394423,0.613012791,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
176,-0.945468545,-0.921928406,1.14263284,1.15726495,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
177,0.946643829,0.98707962,1.10804296,1.13028359,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
178,-0.696063638,-0.625795245,-0.6019364,-0.402804375,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
179,-0.792824507,-0.77934891,-0.394315064,-0.20397073,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
180,0.139345765,0.168757334,-0.99145925,-0.966994643,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
181,0.706789017,0.712363899,1.10788918,1.10804296,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
182,-0.0410346016,-0.0135021135,0.274014026,0.396482944,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
183,-0.788401484,-0.776806831,0.841410339,0.860549688,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
184,0.184007376,0.393911183,-0.843010306,-0.806585908,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
185,-0.985329688,-0.975036621,-0.250018835,-0.104780212,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
186,0.0267916899,0.0366673321,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
187,0.483914346,0.528428912,-0.839191139,-0.806585908,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
188,-0.714961827,-0.625795245,0.984315217,1.00129557,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
189,0.798430502,0.820697427,0.841410339,0.863202333,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
190,-0.973071575,-0.964442432,-0.174607456,-0.140515491,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
191,-0.774264693,-0.708886743,1.10804296,1.13028359,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
192,-0.881943822,-0.866641581,-0.20362623,-0.165181458,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
193,0.169099346,0.389116228,-1.04523742,-1.04425049,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
194,0.946766019,0.98707962,1.06974292,1.07770288,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
195,0.881527007,0.891455293,1.01323009,1.01483059,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
196,0.110100836,0.13096036,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
197,-0.881943822,-0.866641581,1.05253172,1.06903148,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
198,-0.00924285874,0.0047173514,-0.99145925,-0.981879711,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
199,-0.596627712,-0.551921606,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
200,-0.696063638,-0.625795245,-0.6019364,-0.402804375,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
201,-0.945468545,-0.921928406,1.06903148,1.06974292,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
202,0.547980785,0.610016227,-0.772569895,-0.618387222,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
203,-0.508719563,-0.40114522,-0.768034577,-0.6025967,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
204,0.823755383,0.838528395,-0.352535456,-0.20362623,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
205,-0.328877389,-0.308244675,-0.880336881,-0.869104743,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
206,0.12638472,0.139345765,-0.99145925,-0.966994643,0.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0
207,0.736393571,0.760987163,1.05253172,1.06903148,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
208,-0.837836862,-0.811483264,0.984315217,1.00129557,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
209,0.714056492,0.736393571,-0.402804375,-0.383012652,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
210,0.139345765,0.177869305,0.0215631425,0.0909739584,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
211,-0.864505768,-0.859322071,0.841410339,0.860549688,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
212,0.630642772,0.694916964,-0.560465157,-0.445533425,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
213,0.640930355,0.712363899,0.984315217,1.00129557,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
214,-0.774264693,-0.708886743,1.00724626,1.00890112,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
215,0.184007376,0.393911183,-0.898995638,-0.89211601,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
216,-0.769696236,-0.714961827,-0.551353514,-0.402804375,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
217,0.484839618,0.547980785,-0.772569895,-0.618387222,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
218,-0.80835259,-0.788401484,1.0397135,1.04486024,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
219,0.184007376,0.393911183,-0.869104743,-0.857938468,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
220,0.0526619777,0.0893020034,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
221,0.0893020034,0.102993444,0.273458838,0.396482944,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
222,-0.80835259,-0.788401484,0.984315217,1.00129557,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
223,-0.157214716,-0.10430859,0.396482944,0.568394423,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5
224,0.946766019,0.98707962,1.01212168,1.01323009,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5
225,-0.837836862,-0.811483264,0.841410339,0.860549688,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
226,0.554944396,0.610016227,-0.6025967,-0.560465157,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
227,-0.774264693,-0.708886743,1.00724626,1.00890112,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.5
228,-0.769696236,-0.714961827,-0.551353514,-0.402804375,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
229,0.881527007,0.892550528,-0.187731564,-0.123566546,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0
