"","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
"103",6.96855062261984,3.08877931554332,5.88757001311705,2.39220890903819,"virginica"
"104",6.81315275641971,3.03731396059943,5.21914727661744,1.86556668273017,"virginica"
"105",4.0482088582839,2.55255310203589,4.6353519803288,1.23180076371774,"versicolor"
"106",6.84884531782616,3.10419855120381,4.50934949381121,1.80019713015497,"versicolor"
"107",6.42007414786049,3.21637054643028,5.73960360448877,2.39896747310706,"virginica"
"108",4.58786593809272,2.96403002543683,1.17124604647542,0.250325848333295,"setosa"
"109",7.30368488223387,2.6455637015628,5.39960918950209,2.5306900264328,"virginica"
"110",4.93750430332025,2.62017651863052,3.52631351412606,0.579326355433277,"versicolor"
"111",6.76596256973108,3.10399998227457,4.73011400205285,1.406370291451,"versicolor"
"112",5.55234163353904,2.87428121239824,5.02279974186462,1.7230888921822,"versicolor"
"113",6.05193052231288,2.58954060438917,5.48943591469651,1.74239620896754,"versicolor"
"114",4.96779068423395,3.04022980080862,5.34156422267393,2.16378556028558,"virginica"
"115",5.74051404021008,2.86019276910304,3.92033388804478,1.3,"versicolor"
"116",5.81595304374991,3.13730677670084,4.5229575077034,1.52841774507287,"versicolor"
"117",5.25618422528236,3.3988782418565,1.31286633253785,0.155788987036063,"setosa"
"118",6.7635922664241,3.3066707049246,4.7206098952798,1.3959485378211,"versicolor"
"119",5.81853735692734,2.59667575393721,4.42591546957915,1.28347079209529,"versicolor"
"120",6.06601186203689,3.31875866764368,4.58226584863774,1.53924876649437,"versicolor"
"121",4.75384975198622,3.59108790112674,1.16636015287432,0.10637208094192,"setosa"
"122",5.13707946358153,3.25569240425588,1.71294079134202,0.236501531404496,"setosa"
"123",5.83863935525801,2.70535233873283,4.27291004674181,1.26470830510107,"versicolor"
"124",6.11046259063506,2.38486009464308,5.45738462645627,1.83027757069904,"virginica"
"125",4.57359048477276,3.26430339289193,1.31763984708905,0.218211116757293,"setosa"
"126",5.32246582317024,2.35039823838259,4.15202218528114,1.27787138049054,"versicolor"
"127",5.01868625027206,2.44493641725425,3.06025892725466,0.755513813445023,"versicolor"
"128",7.18548826053175,3.358668409057,4.53223077041934,1.47630267489414,"versicolor"
"129",6.50044956605658,3.19803169479611,4.92007557043339,1.89188655434807,"virginica"
"130",6.7659426658456,2.45315497975246,5.68658526095861,1.99982498609056,"virginica"
"131",5.22168000761805,3.42202280108673,1.506067263992,0.150428106516748,"setosa"
"132",5.41864191927151,2.16646713073006,2.49452603563227,0.889736480096237,"versicolor"
"133",6.50331906771374,3.11119189985254,6.44176020540172,2.23985511465768,"virginica"
"134",6.15364291259498,3.06615871905235,4.88995764884404,1.36067626698828,"virginica"
"135",5,3.34885816706224,1.63272965415381,0.496247770871802,"setosa"
"136",4.96994041430956,3.59070755468273,1.55201459393218,0.204269665540256,"setosa"
"137",5.24716935891167,3.05272964652951,1.47686850538437,0.0919918336032124,"setosa"
"138",6.6381230348232,2.99906575098094,4.92411050181359,2.00926600541136,"virginica"
"139",6.38198072227119,2.93970099617752,4.56896187130144,1.18154781847176,"versicolor"
"140",5.79974263808283,2.62890744414349,3.68529247871743,1.20108172124561,"versicolor"
"141",7.11140129983414,2.53631473438837,4.84241816606972,1.49869431918923,"versicolor"
"142",5.10000303862284,3.01956455552276,1.46668611925556,0.206919206049173,"setosa"
"143",5.07934509382394,3.19409412904202,1.46977656338845,0.156274003079183,"setosa"
"144",5.58355023361196,3.52126597706757,1.37577713473592,0.210528639459036,"setosa"
"145",6.46483095695748,2.79583382626683,4.18315334809829,1.35450259206964,"versicolor"
"146",7.07744288904203,3.5336124402665,5.72296036655446,2.21841115976079,"virginica"
"147",6.43370165965089,2.71554810267017,3.75898387082927,1.793428527381,"virginica"
"148",6.21273656134988,2.84002414889268,5.21149449038676,1.9113539818568,"virginica"
"149",5.04845442568337,3.4087964224914,1.79920463888084,0.228657605754157,"setosa"
"150",6.43015540918106,3.15246289596841,6.31776648299687,2.22382437795,"virginica"
