"","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
"96",6.76184806118141,3.1422865490143,6.14029490032179,2.39997737088277,"virginica"
"97",6.04012671146246,2.60539550559775,4.13079390523664,1.28739629583949,"versicolor"
"98",6.96895635142381,3.28493281256967,5.15813957837962,1.69216549942715,"virginica"
"99",5.86197866712993,2.85986061391558,4.2734193388095,1.39504913561036,"versicolor"
"100",7.42985756361281,3.0225478593746,6.15078654413577,2.08847618817532,"virginica"
"101",7.70927045748459,2.85598824705972,6.26738645050695,2.10524120063578,"virginica"
"102",5.85515642116907,2.5796919794943,5.00825994284842,2.32563132931641,"virginica"
"103",4.61947580769218,3.18998620229852,1.55832880947816,0.297406214816787,"setosa"
"104",5.20842574606277,3.26942298263518,1.43062673335441,0.218267601301115,"setosa"
"105",6.80284523045127,2.88396839175595,5.47622891966883,1.51392992916983,"virginica"
"106",6.03990527334394,3.25788856247871,4.59136914658628,1.52053694709046,"versicolor"
"107",5.70303830728396,2.92263752374087,4.41745552409674,0.932800087579053,"setosa"
"108",7.89871912974681,3.85605692545108,5.6829261085164,2.34929661923827,"virginica"
"109",6.0786027357683,2.25448195845708,3.086812027506,1.02177250480065,"versicolor"
"110",5.19687917716665,2.55185066224307,3.33349882877363,1.03544453366369,"versicolor"
"111",5.99661441986406,2.96307197397998,4.07050508460081,1.32140452973065,"versicolor"
"112",5.28299980540942,3.65041897789519,1.45162857900763,0.195154399228428,"setosa"
"113",6.65384866905901,2.91610570956758,4.5293584487733,1.35031353184674,"versicolor"
"114",4.85786610732897,3.37074637791837,1.39163723764733,0.433856786801465,"setosa"
"115",4.72992466525419,3.10880301489657,2.13218682600877,0.432153915573728,"setosa"
"116",5.99037889383239,3.60418331646116,3.37144196479348,1.07918519626734,"versicolor"
"117",4.58752705653167,3.25358441546433,1.12755289853599,0.163322837187507,"setosa"
"118",5.5,2.41422215330745,3.69065049426006,1.30082377158285,"versicolor"
"119",7.15677818791363,3.163463963705,5.18933201469329,2.35661642870416,"virginica"
"120",6.20147571916235,2.32465261329441,4.12907924069991,1.2874344863739,"versicolor"
"121",5.02692120448666,3.65634758245288,1.29080872503483,0.151530551260791,"setosa"
"122",6.56948650621957,2.75848321927015,5.29894649198981,1.99576919524912,"virginica"
"123",5.92547754771624,3.14314596162499,5.43267306800893,2.15846745109121,"virginica"
"124",5.84527817434795,2.80458664556129,4.5084362304058,1.2257272840868,"versicolor"
"125",4.35214417311385,3.65673338488543,1.45959256514858,0.238328799862471,"setosa"
"126",6.63897999306199,2.91727397279049,5.35865756295446,2.50093975660851,"virginica"
"127",5.22849200323989,3.31164378378803,1.3840032404083,0.158563571592479,"setosa"
"128",5.19790254217961,3.11318865426389,1.52255451267307,0.218786126145635,"setosa"
"129",6.96303951235337,3.0423598855101,5.12379587379739,1.52892057522452,"virginica"
"130",5.99121090791997,2.40741129812449,5.56005956803743,1.84282734141345,"virginica"
"131",6.38898411415281,3.08220175579404,4.4051215886056,1.33991541418029,"versicolor"
"132",5.49547919260667,3.59015831594076,1.11595950467079,0.221403783596013,"setosa"
"133",5.44461973147074,4.02075684121363,1.51495110751671,0.785286060725133,"setosa"
"134",5.46864836618189,2.56179101384491,3.24743663547566,1.10417254634782,"versicolor"
"135",5.01870201001398,2.36241248936404,1.60398145377754,1.47493807963029,"versicolor"
"136",6.41803207837332,2.52567031057585,4.62207731281889,1.31368072397099,"versicolor"
"137",4.95378368366833,2.62242865502743,4.43728082732232,1.26738980890279,"versicolor"
"138",4.65931052427621,4.00056248639085,1.3332998367475,0.171769336846965,"setosa"
"139",7.60687335386402,3.8910320965923,6.73920693724815,1.95154618561436,"virginica"
"140",6.75355891016423,2.69761054747441,4.81430915377229,1.63087892089696,"versicolor"
"141",5.73335270714109,3.7922773258831,1.62987288549418,0.203779077773505,"setosa"
"142",5.34019557266043,3.70173175173695,1.64259391813157,0.11480243017986,"setosa"
"143",6.3040142696976,3.14360701505677,4.79813139179231,2.27136057330909,"virginica"
"144",7.17875099240254,2.83322808782332,5.33034022395384,1.88023569545614,"virginica"
"145",5.70847438391109,3.07292286111885,3.18072451387047,1.63473855205857,"versicolor"
"146",4.89451077073846,3.74758941044563,1.71084095222054,0.226191924244106,"setosa"
"147",5.69641663062506,3.88279783325239,1.37905911709208,0.17797696676562,"setosa"
"148",5.04381640098754,2.72045179529616,3.70970756049569,0.67972285024072,"setosa"
"149",6.53905089074445,3.2252178700109,5.28465061565032,1.71504651775454,"virginica"
"150",7.00863044512657,2.67531957993334,5.39204066064065,2.36776448379469,"virginica"
