"","Sepal.Length","Sepal.Width","Petal.Length","Petal.Width","Species"
"141",5.66613321557661,2.69757413897544,4.42429744646231,1.33219059530313,"versicolor"
"142",6.83984539271963,2.66991881312732,6.04313502777726,2.18742815118111,"virginica"
"143",6.36104434962393,2.87638383524447,4.73454151498801,1.71353400532577,"virginica"
"144",6.41619148939005,3.11767746138015,5.71609593286482,2.25082968766235,"virginica"
"145",7.06309531398957,2.73044076671368,4.33382843012985,1.31160539540189,"versicolor"
"146",7.85891592750243,3.69837347092356,5.99716687926799,2.05404479567197,"virginica"
"147",6.17967393397939,2.36579340395492,4.07509884880749,1.1792068989772,"versicolor"
"148",7.51014395151005,3.6780260901375,6.40152615754616,2.38475245892514,"virginica"
"149",6.18648961469184,2.56740953624609,4.9663653107177,2.06242898214795,"virginica"
"150",4.62563603540449,3.39591877510048,1.20307541571238,0.167329148205879,"setosa"
