"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality"
"12",6.50783286506336,0.20319357185858,0.43174805187001,15.7727488309457,0.0488761808264917,57.6013420981127,152.954681685033,0.996461118496602,2.97411840796377,0.520678348336539,10.3254269651524,"6"
"13",7.37833235231051,0.162107184617616,0.293969612219073,17.8200611627194,0.0561730376661343,54.2204405275028,196.847361313722,0.999168857160693,2.9126283187316,0.498194692194358,9.05612744325247,"7"
"14",6.13007276230691,0.454788932103709,0.296146785375424,13.1637149765558,0.048705835109005,96.7859124267128,206.241177186161,0.997690340917943,3.17783873063195,0.536533896027418,9.50191308880336,"5"
"15",8.61548353083228,0.224040596472903,0.448954524833914,2.91652259789121,0.0540962182752348,43.1239980650726,146.890812540113,0.994945484148431,3.48373923567321,0.869417113357902,9.93527129057179,"6"
"16",5.17172397345811,0.123733983046872,0.499860199937054,0.957153859055198,0.0280060232648867,27.1752692983532,102.547100711941,0.991600000056107,3.52470051107875,0.742470118791746,10.6293010495842,"6"
"17",7.84849798599317,0.416787269517803,0.360266271728287,1.29582694332899,0.0395063440256858,8.22476995123133,120.796777563936,0.99396425221852,3.27712491396627,0.502926155498896,9.14815468454615,"5"
"18",8.17093572273346,0.213573574875818,0.281579398404289,4.37144438951772,0.0481352252844738,37.4719475660279,124.604024049024,0.993274282291538,3.21537055066725,0.572954656895727,10.5132565623381,"6"
"19",5.84499684247771,0.178127488041999,0.197257797048699,5.4910576238509,0.0463898591018467,51.9777743632061,195.416706162003,0.994197184160702,3.15298927332568,0.503433444634102,9.60856020151669,"5"
"20",6.14607211045248,0.382328404912638,0.467235815597672,4.05528468310187,0.0335419453108751,25.3548468925355,140.066621644453,0.995893669450583,3.28733087933357,0.387303141722724,9.6084905287035,"5"
"21",7.11860521393954,0.183189459943096,0.301790874395312,1.82688448784817,0.0382193939171356,21.7270637644271,76.912626823022,0.992790343958318,3.08696840185107,0.602776819741662,10.7298389122292,"5"
"22",5.97192582806521,0.449216096641296,0.191498772181631,7.87421269343988,0.0346404139709197,32.569935779426,66.9699081516146,0.990839175638418,3.27180806914262,0.276413912243674,11.7963307746657,"7"
"23",6.35212672373634,0.356748633664807,0.34826873806829,7.44674358172392,0.027148789052036,18.9302286383504,119.788313142739,0.991369141431096,3.10457161001865,0.634682260712904,13.821352154323,"6"
"24",7.31224205775919,0.160246481208971,0.306866752559736,6.53704586506941,0.0426893848056689,39.683534012124,116.026229116543,0.992952400398738,2.99653773771129,0.475786590512006,10.6776606286902,"6"
"25",7.39929273525614,0.371993624337551,0.309896956467752,4.95867469257268,0.103251538126766,35.3296443892816,144.829845059048,0.994943173202192,3.27938120892864,0.489491975155315,9.21859351591041,"6"
"26",6.88911294037517,0.12207313891309,0.322438554221902,1.12898083067881,0.0410025540675299,28.1834113118801,108.649659811805,0.992419889809403,3.22938164821208,0.642843057148617,10.9148368904157,"6"
"27",8.03463155853367,0.414397425923156,0.325302838916369,11.5680387921805,0.175411070890521,13.4266860888278,138.993210749433,0.99113647029455,2.98062129751843,0.388277750040012,10.5989999192846,"6"
"28",6.30037196168342,0.187561290242455,0.291005530398225,14.3667276578753,0.0558603757019571,22.188851959071,125.01266331392,0.997122994813304,3.20360573434383,0.449577539009913,9.68820732958939,"6"
"29",7.15299448280715,0.281188244242812,0.26776890926574,11.4331542015745,0.047627970500507,34.0234307134488,113.658178625752,0.99502051797804,3.22563232354893,0.560863542695481,11.9240922108048,"7"
"30",7.79027613532445,0.175656058409658,0.582602399371523,0.909716831011128,0.0329526021582691,24.2492697087824,79.4349185131854,0.991567703247426,3.11792305617002,0.412528200377209,12.0447244205838,"7"
"31",5.85734986890064,0.216715288994436,0.348096209973326,3.15382045099865,0.0395687642023546,11.8763856182414,66.643538813794,0.991287665668138,3.21218213024787,0.621782672206538,11.5262812931464,"6"
"32",7.24538478060115,0.27005327550643,0.762777657211166,12.1716489225585,0.0441455371479856,71.6589311470011,238.95050436032,0.998181055488803,3.50098952755889,0.358239759374925,8.66675027068585,"6"
"33",7.77935761165101,0.310940086904205,0.254251954826652,5.70080455708066,0.0324682404370151,31.0157255399495,123.205478411593,0.991781054547722,3.15070990027126,0.493773165718693,12.3186808523074,"6"
"34",7.76160556656987,0.377164524176522,0.83212220226849,16.0921094504529,0.0579176997153345,48.3831206765301,203.728450820861,0.999413176003953,3.32475858979661,0.521865010474663,8.76081498856252,"6"
"35",6.17762152376099,0.323772285971958,0.13989405867969,1.54673598899277,0.052858874812717,-12.0218548421319,77.6599686034526,0.994418012734986,3.31189549596037,0.476708358330849,10.3663651093144,"5"
"36",7.79981683287554,0.207185793681209,0.51237138302046,1.35347382903266,0.0643177332483763,27.3728884923777,184.48792250657,0.994472161556712,3.06122938342058,0.482155773561445,9.77141586575455,"5"
"37",7.70978785938227,0.209640532329026,0.484690513719059,9.38990426031132,0.058312001635324,42.3869979456654,196.184721539778,0.998017264433829,3.00389606215762,0.46545304276628,9.09841532739411,"7"
"38",6.28691376889115,0.290425715988821,0.2886366507052,3.28358359377949,0.0345659539766366,32.6963808911603,145.54954706779,0.989378680919497,3.16923134755993,0.366090640265422,13.2771982317078,"6"
"39",6.20030969248165,0.369034811632375,0.222946610835663,10.2908642565363,0.0461217671839685,48.6624094739313,192.356214791286,0.996119725693259,3.08279731340819,0.528829605437546,9.16528631760923,"5"
"40",7.02736950817092,0.193820800719353,0.259315885673058,7.37603790850003,0.0472306883845915,46.4569398327441,218.761201667929,0.995395771898785,3.28293064519108,0.554795945184806,10.4841026679946,"6"
"41",7.32901092139412,0.417144350871512,0.472504372459465,0.203328145438822,0.157943323999237,50.3939735231607,125.149907778675,0.994042305262126,3.00590205740087,0.496781346395993,9.12078921779118,"5"
"42",7.85132130968216,0.305832750685609,0.491501394549868,5.47540403952476,0.0386594014353468,46.8619152758746,172.755915775716,0.991666252803326,2.9679857535003,0.339935465121352,11.5467464671392,"6"
"43",7.13820594814239,0.25316390379763,0.395268870545845,13.6284223650411,0.0485067759812072,68.8148466422848,204.751576045857,0.998979758969114,3.21257944163609,0.704056077504161,9.53525337922394,"6"
"44",6.63645974002162,0.214058585164881,0.496893086239079,18.1099126007722,0.0566076037696341,84.0057156699228,192.522883572928,1.00278267776397,3.07794904193921,0.513047893430795,9.92146969438853,"5"
"45",8.14768117264298,0.0995792392205339,0.321335633505051,1.20477486383677,0.0433223494867804,41.2355389540137,93.3806497577852,0.991821172948139,3.06025567256662,0.382560985184723,11.110093471195,"5"
"46",6.83384885590282,0.157935726672953,0.447247804292337,5.38692812730642,0.0483684580435765,34.3151641425159,109.427176222308,0.994542661479218,3.39144106028834,0.41944695445548,9.85470827452716,"6"
"47",7.15170584520616,0.232362916255989,0.34186328614178,1.07249465160537,0.0340005323356408,29.6847441801569,153.097248215917,0.990132506915563,3.12822392492979,0.34832572179402,12.3988461187444,"7"
"48",7.47706115967129,0.12395899364242,0.290858347430833,5.17111963442654,0.0414875521923193,20.7242111696235,165.05141691047,0.996779218703535,3.27317174455433,0.433949070309621,8.97923059064222,"4"
"49",5.95665779278798,0.248243375395427,0.253061617130202,2.13322815176935,0.0308631990839315,28.4518011309251,109.624799506734,0.993082515784447,3.14711562363872,0.505392228568742,10.8635878352775,"6"
"50",6.10638908946929,0.213752795754903,0.374126448658352,14.4956461316881,0.040262303028672,41.4012633535233,132.667868484304,0.999017354841004,3.26722472483234,0.455218144356229,9.6643278790957,"5"
"51",7.33092213335924,0.399612187314299,0.310940206132665,11.3620052333806,0.143542162005339,51.7779390283276,120.323069654958,0.993392099477435,3.14584785551976,0.359080123851129,10.0436565897383,"5"
"52",6.93530023713062,0.214291733732641,0.302218697805321,7.41899830612219,0.0282610824871897,30.7695851189599,250.176449077069,0.997660874182617,3.18135012373637,0.563605095802752,10.5309009295941,"6"
"53",8.05286904464598,0.225692597167838,0.308938065437392,1.43030250705823,0.0544872243955041,30.5498003671272,117.557040665233,0.991525566397809,3.04446871448405,0.488951581155805,10.8723652764965,"7"
"54",8.45394869657066,0.261589334370197,0.622355839973947,3.94940355387516,0.0292960916823772,22.2220825418993,163.830475388721,0.99361050910977,2.97346516116316,0.513266985732639,10.5412529152711,"6"
"55",6.72370049834613,0.456933553667855,0.0884224751045554,1.37225623609651,0.0431440998910733,41.8782513059013,186.102111044962,0.992795295015875,3.18061698492792,0.444702399803362,9.69770264854301,"5"
"56",6.43000444500455,0.368105121864607,0.140056875312566,1.01883437193761,0.0475302390466373,37.4179788132506,67.8846222549752,0.993562090689171,3.22753469622375,0.412336292375583,9.9740677331128,"6"
"57",5.68108604413183,0.0850795045262325,0.152034365646731,3.33953177067451,0.0314146608097146,26.0838494060113,122.0246180293,0.988577842947494,3.36319650030449,0.40339259199622,12.1014639433191,"6"
"58",7.63398047194191,0.269442438166715,0.343103716149005,6.82981470188588,0.0135493902670424,30.2519204124878,105.137050198555,0.993040822494783,3.14699085540475,0.505352497732479,12.4784402770092,"7"
"59",6.98544106100987,0.194648525818035,0.535692287796906,1.30323952832242,0.213983041258321,23.782418182713,129.628079952438,0.993270294333973,2.98215856370632,0.355875584894408,8.71481998086078,"5"
"60",8.25900365676007,0.325262105127416,0.348709320561341,1.20454866179163,0.0539093726484135,7.89863518750128,115.403524720556,0.99041336214525,3.1836648549271,0.392180983475505,10.7172557614615,"7"
"61",5.98910468816982,0.278523056117288,0.229611081362576,0.771702157129933,0.032847423799653,5.97024381008643,51.6487945487932,0.989707031551512,3.10999612037735,0.319189522020573,10.815840281323,"5"
"62",8.54578401288834,0.488610517920402,0.465679481685846,8.7143074951074,0.0501480758180145,31.3786922034627,186.591170922954,0.999280326299278,3.13083877540786,0.586563252800535,9.19971476946729,"4"
"63",5.88216579895502,0.234673482066853,0.221982529905042,11.3689033129989,0.0497227618748375,51.7916894375118,177.160633578364,0.997856654324248,3.37743088086456,0.604626624758061,9.9645240794565,"5"
"64",7.44268782211675,0.133861692228908,0.527130128255026,9.40249161620417,0.0419408777195142,25.7693481378372,212.618651407032,0.996062596753275,3.08590100257429,0.574079720361559,10.2292654336192,"6"
"65",9.38827705009015,0.253629314348806,0.399746384870499,6.80292062258886,0.0408490737464869,94.0190574565174,162.827596722738,0.995931098851095,3.01917227619043,0.508722678222103,10.7414280837935,"3"
"66",6.41845839222763,0.279375034153365,0.379783513317591,2.61172161457098,0.039938919181192,33.833028276199,85.2606908665897,0.989329526943708,3.36025291249493,0.392690852052664,12.7122970269112,"7"
"67",7.0442242779367,0.241074176366231,0.2685253388236,1.21497032544161,0.0537620995680469,50.3099765094155,92.3076211033938,0.990275051564681,3.0607717085764,0.742356159534286,11.1804577771741,"6"
"68",6.44673458355278,0.320268500422736,0.320837534544112,-0.724468138662202,0.0706849749970028,24.1343624157569,94.0431346459093,0.992763032468701,2.94320310469612,0.515665568245427,11.6986092100431,"7"
"69",6.49896616741045,0.133610911641473,0.207424215139928,3.51564815667458,0.0467195741136668,26.7345189217425,146.889971530231,0.994413749625341,3.20869057425206,0.532761574138971,9.23023356353582,"5"
"70",6.55732447308506,0.0754166636262304,0.384806014992305,1.31235499981342,0.0293855165091328,44.3860213813176,149.291624454112,0.989978129724938,3.27484439241372,0.931917263811648,12.4188760151868,"5"
"71",6.91277901229257,0.148676030911672,0.441744896239216,1.10850039014419,0.0500131720606188,36.5527966678153,146.779745321418,0.990281686007099,3.08842557134098,0.618899654283447,11.6227866176772,"7"
"72",7.42111699752601,0.368113347683402,0.365423930607453,3.84652795041688,0.0571420308851361,14.1179202502651,153.989453775129,0.994309979382483,3.11523152286566,0.62168594490183,9.85577956361326,"6"
"73",7.82272098707324,0.248803751283975,0.494784614071376,1.55125292539344,0.0350446346345402,45.1871258790401,129.819621580497,0.991295250359239,3.25070007497854,0.400988449963123,11.6107949291469,"7"
"74",6.39207697796247,0.217980170317952,0.242564094011042,4.75853176334698,0.0491699549475925,47.7980665856633,153.904719960377,0.991264293863307,3.43734777064137,0.608457347445156,12.5207393929884,"6"
"75",7.36102759965009,0.182972857118856,0.308343257335803,2.31175143014935,0.0260844087196014,17.7911345424419,103.539443620643,0.99012518563783,3.18133399200919,0.415913171155021,12.7405007592242,"7"
"76",5.89133927720006,0.291785221808594,0.186288366031571,7.70663952853475,0.0360223609774708,29.7955023142292,170.800528936191,0.994835960855869,3.23187432280232,0.586860944795389,10.0734240868344,"6"
"77",6.47933895323296,0.155780526873439,0.360318274766186,7.92367424360839,0.0340568088134702,40.0263697145323,128.419028219972,0.993366317171135,3.28059263421165,0.596381758655607,9.39598732912031,"7"
"78",8.22652132355201,0.155698584309529,0.467695620417729,4.8709519703944,0.042924877161469,16.9866039006605,147.463903179549,0.994698323789763,3.05385648390283,0.437303357159757,10.7660184517352,"6"
"79",7.06412437012518,0.368667778337844,0.359087807848381,1.75311573279591,0.0208055593391444,24.6276030028046,107.582119422882,0.990206173991157,3.09950049827874,0.515898012343677,12.6089001827008,"7"
"80",6.59062814146449,0.271611162374453,0.263510728665096,3.2569167021856,0.0345948314187565,26.7767380285482,150.32897119247,0.989830181845804,3.23123716919283,0.56145066343906,12.71852104845,"7"
"81",6.68818819407228,-0.208474137320759,0.189468361849208,14.2566819317664,0.0334701236336308,17.9429440503565,167.463288160843,0.997030647911523,2.93036002458372,0.411408775055515,9.14150336528329,"6"
"82",5.84036595375327,0.235717184102703,0.236060746118308,7.4695982634985,0.0530266140331475,32.4485610167348,79.0623974961652,0.994801159169701,3.15919419314419,0.515512278180936,9.01416086191054,"5"
"83",5.76478496942205,0.0949667756704919,0.454052722495743,18.3825722767326,0.0590374671069946,63.1708095609118,328.745162851063,0.996968744906522,2.95239645079515,0.411525766871376,14.2138820924161,"6"
"84",7.40018226966152,0.199375535829301,0.355111373217127,3.54085629284241,0.0335089171116685,22.9710837929679,106.277600628589,0.990924377606677,3.10361514768997,0.544783935326831,11.3080114090446,"7"
"85",9.16701482532984,0.213700005656925,0.291708455623241,1.12720243806966,0.0376381418207008,4.2293944634396,55.594704602541,0.992205797614522,2.99568366694301,0.804592333529457,10.5016472085882,"5"
"86",5.71132362252704,0.152724541382403,0.301712972471107,3.33026649960934,0.0277264992278458,40.52768241846,130.207819803203,0.989385282625605,3.0875783258334,0.479545484476881,12.475964566535,"6"
"87",6.68875059479044,0.192073622349895,0.323727981014958,8.66164090403628,0.0412588231603924,53.048980437126,140.356028799474,0.995575049622164,3.25644995802756,0.35636641067291,9.76199947160035,"6"
"88",6.39435691526951,0.289982963644997,0.227836016096335,10.0970148750221,0.0388078328645141,35.117090285568,120.541535092613,0.993254180807399,2.93343407695986,0.340090353446776,11.6515162086462,"6"
"89",6.44698187362778,0.153213410005532,0.255392617813023,6.0885050746277,0.0442042660080369,41.8374810212056,96.4709406031147,0.994256367347782,3.36923217217697,0.55043684608385,9.70549616218797,"7"
"90",6.68037143501402,0.218799543501387,0.381151027155749,12.0608529380309,0.0236226145482752,42.8803136049698,153.786165322629,0.998425393319126,3.19603171943714,0.387088910940291,9.75484241842167,"5"
"91",5.96491379978131,0.235724546452778,0.361424145551549,2.49681127249563,0.0398789850854297,36.2750960060591,161.885659842623,0.989778129360466,3.21284640044955,0.489316405184802,10.6894905298689,"6"
"92",6.71205393801046,0.296631869700717,0.305218995841083,6.0478439279757,0.0719859175608673,36.4114915627476,194.312921132473,0.996172499007262,3.41875744894798,0.477582472740094,9.25142205667093,"6"
"93",6.58959281789677,0.28572834126342,0.28324687478838,3.58141007872931,0.05815677993688,27.4086756185228,186.913867724284,0.996963053352797,3.59755837439248,0.725508705913199,10.0671760981643,"4"
"94",6.50106498076524,0.273709163927442,0.222201264032353,16.0155401241638,0.0443689811458223,41.795940125651,165.298638786728,0.998098324601435,3.17403991676756,0.662326742414169,10.7188800258538,"6"
"95",6.31367735310721,0.26018869905761,0.32623541159094,4.52015225797184,0.0319127411647537,21.1030396151506,177.288800076056,0.991858372759909,3.0860468261424,0.747857634071749,12.0483909523536,"6"
"96",5.99191284063629,0.280911390427083,0.423515764754899,6.17639373363073,0.0259018747597627,36.4245689481357,92.8211903574066,0.991589502946199,3.27541269234618,0.420977144142842,11.8867787129641,"7"
"97",6.89281251059044,0.222408600982575,0.492349046451844,6.63458926713297,0.0497957119458262,13.463009795737,135.498507659936,0.994185925087341,3.01464216498591,0.809937875009738,10.5071920794007,"6"
"98",7.50828598569524,0.228592311088876,0.39964212295162,3.4705507188655,0.0392612017038688,17.0710136508542,170.130891706409,0.994800743324683,3.23769616500513,0.522422488530082,10.0080323373651,"6"
"99",6.31607060345581,0.281525847975981,0.189373207703681,-0.861223700935827,0.0432464897841947,60.7410166736886,156.65957134064,0.990602588779966,3.27101368811808,0.415348010008429,10.7764677778541,"6"
"100",5.89001117439901,0.159063436979774,-0.0807363627671053,5.70259884849887,0.0503645585165484,29.7272072358735,162.372685279697,0.99360412515273,3.05184771233729,0.440102730093203,8.87208020727833,"5"
"101",5.903883440277,0.292393892327833,0.329618351236902,22.3461368488775,0.0483283714759059,33.9653856077876,177.797617608968,0.999108992193006,3.17202338853203,0.529913940679861,8.95384011637367,"5"
"102",6.73386271841056,0.240914118224705,0.301943799052387,15.2269696368919,0.0442778196597128,67.0503169230138,162.409699996894,0.998717616913827,3.13881281894995,0.558722366419224,9.94889622297513,"6"
"103",6.39549031960315,0.388046145756698,0.113997531346303,2.52336565918248,0.0510139705059731,13.2804612906269,80.2283217008373,0.994201407471514,3.27151303855852,0.449952092706786,8.97552057060598,"5"
"104",6.63237917124577,0.120387424533578,0.348964698302461,7.43672081138787,0.0366724909786575,29.3707865611441,127.626404716922,0.993104686322383,3.14393376753473,0.347364058765264,11.2572564694567,"6"
"105",8.91324232404309,0.131234831301743,0.490124130318877,1.30968740400607,0.0414669525918068,53.9548323952172,75.6135990633259,0.992651107388509,3.00822122778543,0.450334743363606,10.2701165252896,"5"
"106",5.5800108604456,0.5453388408436,0.266360263285029,1.33026242293897,0.0303010802569282,9.43145545339867,31.8788833223493,0.9905923762707,3.27404490946304,0.701216611435128,12.1417350654559,"5"
"107",6.10525183207267,0.306985025107183,0.140982154212112,7.56098283633535,0.050002278974117,52.3425369153031,192.861454232913,0.995310286093419,3.20368526613343,0.469414662310167,9.40083787486097,"6"
"108",6.83104534582003,0.25419286565744,0.322285213264804,10.6297165188957,0.0358926798499838,9.17185075951578,153.809058957851,0.994185134625204,3.36143996797579,0.625484313183199,10.5085396882342,"6"
"109",6.50379760923751,0.269998706705399,0.478438072827087,0.706341005271199,0.0351248447818746,30.6986839287086,143.063754480914,0.991724334461092,3.17348079972726,0.419942209072014,10.1133007769673,"6"
"110",6.28804420403846,0.309116377381011,0.32353616484722,1.39284180743349,0.0521761390899912,38.3820960933287,113.564462433612,0.990336964331975,3.00986319513748,0.389078399279205,10.8260967028471,"6"
"111",7.61895667759439,0.196295483455188,0.293001054520915,7.79173249222087,0.043434567090786,39.6785308121798,137.104588253841,0.996387819965883,3.12616594081939,0.381355721020785,10.3310690937656,"6"
"112",6.82949430604176,0.236910252681801,0.356139084256468,4.73143722180944,0.037431861352477,37.4064665991489,125.820923544295,0.992459462938047,3.14781205629137,0.460869791011347,11.5771725626765,"7"
"113",7.85419638154445,0.184374690941101,0.522384655497675,13.6439899025362,0.0526568246593522,35.1439353403144,131.18597575982,0.998272667362082,3.20871085789658,0.627010970220246,8.64761091569954,"8"
"114",8.3520872469603,0.212576465337564,0.392663341821331,2.97999034167467,0.0523516624742621,16.5658819356988,96.0726830142455,0.994095717638191,2.95778023995733,0.430933683140654,9.62314631168289,"5"
"115",6.36086760867352,0.362476696318516,0.129424812853694,10.4556057156831,0.0359182614997907,27.2524765148171,116.505765094368,0.996098641311129,3.25154693383154,0.467221147073354,9.85090402168126,"5"
"116",6.91225687332581,0.264467719091886,0.40082124337585,1.0579394200784,0.0459653022607933,39.4259520420943,156.793650717237,0.991406747061969,3.20441966172608,0.53437882975157,11.1014269526995,"5"
"117",9.81697919978645,0.439237220246222,0.208835965550198,13.6917372879018,0.0339063062495844,31.3028564749793,25.6794594601646,0.991984978911295,3.04911218725884,0.376542722391003,12.2585015539867,"6"
"118",7.40774063708272,0.22567316536062,0.414369752976263,1.55643705730507,0.0661368876319287,13.4432238949479,143.774822312246,0.993974165474127,3.24594322096659,0.486442812198677,10.0075758948005,"5"
"119",7.6810250313924,-0.113478889558375,0.215162788495245,4.96860506479067,0.0395037732186517,28.4775945702001,180.668131461562,0.991505356781714,3.35955699949525,0.48284523938418,10.6623171779888,"6"
"120",7.33672672173462,0.226089970111566,0.2761395733274,16.8322836399489,0.0385965357448247,47.4109105814122,144.796426775328,1.00013987750509,3.37070519934633,0.37571315530252,8.91997961011848,"6"
"121",7.46057145543206,0.359298129862063,0.432904675542201,10.1036845172144,0.111468596176312,36.6205358964708,90.2760266486099,0.994692908412863,3.16487178190415,0.271773467738491,8.60070855708888,"6"
"122",5.89537697501466,0.308803117574846,0.344935789947339,3.29433758570663,0.0345680399221186,38.0072270976059,133.748627298744,0.991200840280095,3.35400995032619,0.428906584864279,11.3876029888257,"6"
"123",7.12235428159868,0.22544761288993,0.336127393161769,2.21128272288213,0.0383678927231068,24.8444680625999,112.623153005057,0.989145850426113,3.01233075999481,0.592133794624145,11.8114658574208,"6"
"124",6.11914285910673,0.255199759611932,0.200122098815301,7.66615052176521,0.0430467467921447,51.5039119994234,164.423585014893,0.996188105974363,3.19055357488295,0.403745449163285,8.93455897851507,"5"
"125",6.26354781107741,0.398443694827516,0.283546619853757,7.26917070948984,0.0296856119428409,44.4793735515873,248.272741744167,0.994702367548725,3.22938062379389,0.525765864405494,10.7071161255351,"5"
"126",6.75511054612112,0.444087874522265,0.209927613471479,13.0048499973239,0.0437748328396128,26.1035466822557,152.909954415026,0.995741800783519,3.10470538175553,0.552210443051919,10.8517123960977,"5"
"127",6.07395053590244,0.380978147520546,0.48311245615544,5.32951339925132,0.0555877773917992,40.6261810019126,236.17043517066,0.996899714237386,3.56773657507315,0.626769958091018,10.0101950006666,"6"
"128",6.57607000521292,0.244331243641574,0.322920493221604,1.03962658241473,0.026723737629164,22.9624787306536,103.931064826422,0.989192662954822,3.23703189740106,0.352265932130913,12.495566212778,"6"
"129",6.77964801971313,0.20475956935531,0.320762795561353,1.90295644221169,0.0384082978869287,51.5382041357963,142.129774534677,0.992494846120306,3.34048797923837,0.689066217441166,10.4171515767196,"6"
"130",7.26348913104933,0.860385951376059,0.262403499378867,1.99830383886719,0.0408630394657097,45.7821660502152,119.907600099676,0.990582470624266,3.16960190841095,1.03993088966561,13.4636564346092,"7"
"131",6.34659562635321,0.532967292340735,0.355334050526954,4.04173932909995,0.164520058489886,40.6365144037838,248.933345855827,0.994755168087172,3.21171032594928,0.49509704280901,9.28075502809825,"6"
"132",7.31691864824534,0.253393154747535,0.278042693312528,3.99364136121922,0.0395582389208034,38.6251116490944,135.286883315798,0.996626867226879,3.25930676092587,0.612545875535959,10.1069932869194,"6"
"133",7.38501966368882,0.485416318387476,0.513885679705763,6.36384421988307,0.152897317142832,40.9511853726399,201.957787075333,0.996364454850627,3.03485170260076,0.642680298226483,9.78526148288034,"6"
"134",6.05629083982203,0.321814734147934,0.128641949690976,1.24175105581768,0.0478254479738345,30.7678818690836,165.094871451176,0.992751884590832,3.07342969463407,0.433828108324139,9.99928037052041,"6"
"135",6.43481398485458,0.165545042885689,0.41478696478839,1.22809677015143,0.0526771171049978,24.9717074986074,109.410527414166,0.990871976791087,3.11836482221714,0.52249069857323,10.9836064447361,"7"
"136",6.22538778024904,0.256986446375214,0.295688944448159,0.344264540832474,0.0632353923969838,5.3558240785001,40.6747767921448,0.994310898945558,3.04755333408014,0.321122995786007,10.620087640139,"5"
"137",6.86497790248659,0.291417163510999,0.197184783877702,14.9727306032725,0.0467013865374944,23.799971423698,166.484209780619,0.997962729237076,3.11724305945972,0.419383159941719,9.32056224616132,"5"
"138",7.13255408155985,0.267847785392265,0.239771914626193,2.74041721452681,0.0389059498668794,19.6367903263868,124.247983319125,0.99085883511387,3.07042775620315,0.343427764710564,11.3140907364986,"7"
"139",6.95387377641272,0.174185814048865,0.278222836681216,9.77737086588817,0.0375324522774895,28.9256528785101,119.534460332467,0.994509854295313,3.08830471867666,0.440448468888405,10.7251621331737,"7"
"140",5.78953909328412,0.213933957731964,0.318561786459931,1.291531961173,0.0471016745326581,18.4650453361591,151.124591464539,0.989834350032794,3.22871806449729,0.375964730485068,11.3180415208425,"7"
"141",6.18316832873727,0.250622646327511,0.250005172084855,6.74782454065153,0.0303413949285517,44.0171098244761,187.912270858606,0.993975882488737,3.13112250841338,0.439452932675763,9.60881489794332,"6"
"142",7.04343468730611,0.210189816139459,0.235840486537334,3.63767951290607,0.0522296706502651,12.4857294708438,152.566357750263,0.994266895271069,3.24789380072586,0.405705711867053,9.87537232676097,"5"
"143",7.10540949957939,0.168322983555346,0.27948341757843,2.50364751033165,0.0362254538638212,20.1853395008599,123.030129317141,0.995856113660219,3.37297818285396,0.707540314231939,9.97314068967972,"4"
"144",7.13287113173215,0.270104517671914,0.25876493102709,8.17810224556737,0.0425485345350214,45.5851629089752,187.006907748977,0.995791887567444,3.16018297722723,0.471359666654845,9.45753033861976,"5"
"145",7.50602510346299,0.461393633782185,0.246193249003749,1.59504785319453,0.0485400104550721,29.4875800253467,127.831318721621,0.99371949605395,3.29490860611166,0.525922275641635,10.4656630159126,"6"
