"","Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
"16",39488.7493057196,727.467655210171,248.794853654954,198.19305120611,1.2807543139264,0.578161466043978,39544.1269442822,224.700569389654,0.75271156320239,0.991724110683577,0.937348170207167,0.890547482767207,0.00630223868432136,0.00243174869073794,0.794378340231918,0.99876899727491,"SEKER"
"17",29768.598920847,622.090678178449,236.754674266558,160.779927219526,1.41778525607262,0.739382915183808,29600.5793770931,193.776014349747,0.715397176384913,0.989552000083026,0.931066919712289,0.827117448113943,0.00795525165529678,0.00232072689602291,0.690395943887354,0.998474463472384,"DERMASON"
"18",32560.2427788379,686.607840165542,229.324892056438,195.681653467595,1.2050552331095,0.420946780033443,33321.0064721559,203.467508083501,0.794732219296375,0.988703533113511,0.929936420539532,0.946339825742158,0.00678841321730565,0.00300727040449158,0.84394164524867,0.999599281966878,"SEKER"
"19",42790.7892650903,801.455801823563,331.448030532614,161.175631581226,2.0579448979812,0.874190080770462,42837.1909074443,231.369540071856,0.729437351302377,0.986258851595233,0.821827317770032,0.694888030094828,0.00800068975851075,0.00114267858868242,0.473645503305143,0.990742818290151,"HOROZ"
"20",88712.0413601562,1229.09497924115,410.746848416233,246.117892356931,1.87819070211808,0.832129959048057,78072.687220402,303.056868103225,0.747587357995347,0.976628009364831,0.676996547598183,0.766545489314493,0.00513866902645303,0.00105411544988761,0.573701971591372,0.996251383572857,"BARBUNYA"
"21",67176.1172945459,1060.99422324481,367.614233814522,240.876361045381,1.48519891675489,0.741798010532151,67918.5662332941,301.889464439364,0.670066159094698,0.982306357334563,0.775425099096475,0.825809369643136,0.00559459043164413,0.00141709308384886,0.648262365001922,0.996837604544059,"BARBUNYA"
"22",45883.4744293097,793.244681779037,294.552185880276,192.161217421329,1.5600726007126,0.769667512772424,46350.344486235,242.185627356333,0.779903562384594,0.989564749829945,0.895415347523286,0.810684253832235,0.00672865348390207,0.00166347049751785,0.687753811261204,0.995270384475738,"CALI"
"23",88093.6732382747,1032.88552007527,401.082744521405,234.917643453046,1.70640140013856,0.811246528172142,72967.8045495274,307.072432484248,0.812392003394734,0.990928745910668,0.873363417117538,0.759544046154023,0.00545843188760913,0.00105923206208642,0.575291515503974,0.991594653163186,"CALI"
"24",73629.3843994017,1071.79005120906,412.325831622996,238.981887832451,1.67350059844506,0.80177006565446,76949.8678454136,315.165370827504,0.684093252440372,0.985061952284478,0.860823168856689,0.773478438021104,0.00516511334169629,0.00117030851978866,0.595194036110728,0.995201350028017,"CALI"
"25",29874.5549418787,644.998114519467,243.551850904868,168.421161571018,1.43386028937416,0.713414778140128,32105.6719786798,193.918892856183,0.724088329904313,0.989533984096503,0.918433039371446,0.830244323797216,0.00783717395105937,0.00226057738911856,0.689586884243466,0.997081806811276,"DERMASON"
"26",37350.8075810517,734.498578320526,286.815684943996,176.153700662423,1.6557254031173,0.782627768504983,36046.6153895367,214.661428084916,0.808754605154138,0.988932092623916,0.887517284337621,0.763171594895554,0.00752374518776142,0.0016368936202631,0.59503163254665,0.995387275100823,"SIRA"
"27",25925.6339049471,589.354602428793,195.859430481002,158.248740097868,1.37283086603712,0.684463309040766,27879.4209536656,188.096208303518,0.727686456416805,0.98916893740094,0.925332876114397,0.857943703136074,0.00894074320268206,0.00257271264221065,0.729322090274497,0.997057392534981,"DERMASON"
"28",87421.0987269246,1128.27291696157,437.344993753602,239.194734687599,1.82900554966737,0.8335112243261,88951.9644171766,326.683556907938,0.682226875962938,0.977433481594204,0.812102028896783,0.737180678063625,0.00533329974114042,0.000963068441710921,0.539846161422293,0.988278576310707,"CALI"
"29",92531.872558242,1005.91521057408,441.848303486802,254.750791115089,1.83127021736552,0.829162589738408,56254.8849202011,324.784389488638,0.811984281220505,0.991710713646761,0.841482919404774,0.738654548811539,0.00596998456147064,0.000943694695066499,0.548382220137041,0.993507567579664,"HOROZ"
"30",49923.3836256524,831.020007538038,313.868638308481,200.788014267575,1.59727312933261,0.760510984028529,50629.3570658748,252.216184191975,0.73435996052621,0.987050130714552,0.858493049026626,0.792335431705826,0.00631850184693599,0.00156324330754524,0.644286267995544,0.991563048289111,"SIRA"
"31",32939.3060295899,664.571888387172,241.438187989317,178.54102015514,1.3584664181223,0.66707953662323,34238.9029240706,202.319474235229,0.777379632088885,0.990128566567767,0.952012761916035,0.860777146607709,0.00724989721969437,0.00240352510709591,0.742503345496234,0.997677183427695,"DERMASON"
"32",36780.263709691,634.709918044118,276.059306225585,193.983079666633,1.42623681729029,0.713112733740693,62401.7558071338,219.970841687214,0.707807991843438,0.990468345457421,0.937928518869339,0.83675907802551,0.00680493834584134,0.00252506651825511,0.700189945552767,0.998663312051311,"SEKER"
"33",38941.9020713128,751.75108018412,263.688161564252,195.330952666531,1.3007635961522,0.666864030989035,40313.9170227284,224.250226516265,0.729079775096216,0.990765453065806,0.922467863232672,0.858850272887393,0.00651583157183798,0.00239968153836654,0.721876031950694,0.998968782478478,"SEKER"
"34",52012.210918464,877.521963193574,335.487567376061,197.86094970727,1.674117353838,0.796424512605095,53557.3904630134,260.468668673247,0.676522338176149,0.989828771011304,0.856245565045559,0.765144475679202,0.00636543077810385,0.00138748800592389,0.596611850888631,0.995352369645191,"SIRA"
"35",69972.6802020406,1004.08520107018,404.805051279587,232.612118245401,1.75800638534329,0.820168969103595,71014.8337766067,298.842199267821,0.759273079934591,0.983250830694445,0.847159012425637,0.74911081165862,0.00564748383456003,0.00108076463204019,0.555604525389245,0.990448499999711,"CALI"
"36",50337.3991521757,930.815041855684,346.712330462006,177.289249679919,2.0882621454396,0.870226186549303,50085.3771467411,246.222295295027,0.748821638179041,0.976576590915826,0.7332811675552,0.713750023572519,0.00759178525128518,0.00106616681191628,0.48404480696596,0.995357433866226,"HOROZ"
"37",53667.177821935,1011.86411822148,349.317716578851,222.525580343211,1.64433024721167,0.782448594205393,61399.8131203872,280.942671019726,0.741201217471788,0.978815301282383,0.811254437092721,0.781375727939586,0.00725472424593979,0.00136033743183289,0.61843328455315,0.995098473125906,"BARBUNYA"
"38",34306.4918441427,387.971403348578,268.327337222207,157.100765244538,1.81496526889134,0.839069469556327,69095.3600692263,443.385367984286,0.838180240155247,0.989100267274793,0.86137018378061,0.740713069925935,0.0080487207982301,0.00120405704088767,0.548487940166017,0.992565274017454,"DERMASON"
"39",38840.1742316765,721.741762210607,250.322058974727,199.998007966199,1.21951606900814,0.609026577192679,39448.7719592778,223.976657155825,0.77917027028635,0.988017487343385,0.953449325275827,0.899981278403922,0.00627827080490167,0.00253821410483962,0.791158705010854,0.997964705122574,"SEKER"
"40",64208.3525900249,894.787515546554,348.122568759996,224.434842552805,1.57870887132506,0.770686755420381,51855.0851227133,263.357724191588,0.7712403276066,0.978241242554283,0.817502530614374,0.804436446285283,0.00579008689617512,0.00156492241709911,0.656291543763264,0.995889408624239,"BARBUNYA"
"41",49391.4805679809,809.817894749607,333.700388547326,201.835067612081,1.64677519693222,0.764659989237467,50835.000277012,250.977023469188,0.694764909849942,0.991865766534606,0.882941753758128,0.798336139929748,0.00651284426137831,0.00173144155797708,0.662029540846021,0.997063078950215,"SIRA"
"42",77535.1243297591,1133.99777953379,395.760750827777,258.168242427211,1.60488485030802,0.766442759209669,79296.6903453499,313.88002237795,0.788581593080106,0.983010626555239,0.801472343967955,0.799971188614624,0.0051935489837811,0.00132689942049455,0.634037842004303,0.995325181562425,"BARBUNYA"
"43",44452.9304195371,786.377893128662,293.926765517096,191.93425261211,1.5946231305442,0.763480517574932,44694.1942368641,239.983975361178,0.751289632073332,0.98936773760844,0.897723375735633,0.799097581484617,0.00677970446501938,0.00172092486810778,0.646907183665613,0.997195873553167,"SIRA"
"44",38221.0746368344,655.908491975341,274.69875527912,177.902700606851,1.47891355106986,0.738351983880212,39135.8025615669,220.383103853205,0.855304619660498,0.988844236222798,0.927317805971125,0.820164469852217,0.00706694161209831,0.00197486305315214,0.673919157142149,0.99814385393508,"DERMASON"
"45",55248.0731482007,1036.90856886533,363.754654444944,238.666257298407,1.71477148699102,0.812283934272616,74088.9445806651,292.198297692649,0.774669641719126,0.972117914690615,0.678500150113346,0.756790758701472,0.00521087895986584,0.00119420610137787,0.621718942862863,0.991262463485353,"BARBUNYA"
"46",37673.6995047909,749.253782067139,278.158477367519,185.133090295746,1.50055892951509,0.746363031725949,42342.9606211477,232.139234554915,0.67285600376924,0.990475876240177,0.918470841716544,0.814960396915169,0.00685604876143102,0.00180559280537416,0.664741608656775,0.996591291089449,"DERMASON"
"47",52839.6861053894,920.963110820142,384.756057569712,176.321217601863,2.1603649462266,0.897295223524212,53097.7988449812,259.796358370519,0.715313479330151,0.985738459909852,0.757469271582394,0.672227556584887,0.00727903279842889,0.000871058586370669,0.463935730606995,0.996190348067206,"HOROZ"
"48",25583.3255856119,572.363792529063,209.398345777466,159.817379197916,1.39779353560002,0.641359083271016,21935.8615387975,180.737489872774,0.718611722675414,0.985802417404297,0.939022549934001,0.868975766594587,0.00810145563468737,0.00297312861764418,0.776369158883316,0.995611943334759,"DERMASON"
"49",65494.9682463815,982.464272504968,338.216250813252,244.574642473093,1.37022369389197,0.702259690249204,65605.4063667747,288.513776717762,0.803839507317074,0.974587316363129,0.808848915454774,0.866470624070686,0.00520349797749226,0.00165189046462874,0.70323208659523,0.999559394130365,"BARBUNYA"
"50",34525.434572399,697.850660552476,246.376090282118,183.111145310846,1.37076276564399,0.687083651471944,34905.3868262203,211.759895059567,0.719706008488145,0.987838273810121,0.941506111705916,0.824588025642956,0.00742757641624481,0.00209800764604791,0.696343179974157,0.997629201995432,"DERMASON"
"51",22100.3935449651,570.112828075447,203.660150249312,143.792166936742,1.54688586785164,0.747271988949865,23349.7373189109,179.824821974849,0.735087727618571,0.98833240728589,0.945116934992974,0.8702371446713,0.00915393251243186,0.00258952151915384,0.692798178783372,0.99850798014307,"DERMASON"
"52",25521.6895263198,596.641862045139,226.817363352871,144.266281668989,1.57541389733404,0.772824816008643,25927.0535173273,180.369502628607,0.816799402773882,0.986478316731136,0.894511883721603,0.798297518734412,0.00887219861448767,0.00221173508906946,0.638035780902691,0.996220726721592,"DERMASON"
"53",42369.3077707937,790.936431192641,294.958174475677,185.465038399707,1.57282164125816,0.765548990648007,43222.7381944541,231.927515394631,0.663012782139779,0.985218761590963,0.877116873920673,0.796542528319729,0.00688017153004919,0.00171420916851206,0.640161582828202,0.995732090318748,"SIRA"
"54",78788.916683539,1165.06077565617,365.87058134359,256.060635121665,1.53806569100258,0.769081717908078,64720.8778415782,316.61930998794,0.697389509033292,0.978249704829431,0.802496250184115,0.789446255716739,0.00605114755245007,0.00134338404817435,0.628489218431766,0.998595018776694,"BARBUNYA"
"55",32616.6037581506,681.517565035125,216.941723007879,189.142277856988,1.15413269341854,0.551482549790081,34688.0294447421,200.317609668904,0.776677789058505,0.986699938743863,0.921152050901992,0.923271595169491,0.00651192351163904,0.00312423275617502,0.870288933453228,0.999292650582708,"SEKER"
"56",36026.8386693925,692.608249913622,233.337759652901,198.670572818696,1.18304212570873,0.535719451976743,35191.1608885165,211.627178317933,0.798287578142106,0.99133252693241,0.972448598550192,0.921799161406589,0.00634073657372457,0.00284958168163228,0.843776607817805,0.99899799704572,"SEKER"
"57",47518.6206166404,860.455111835885,353.330758573089,174.309503988211,1.82386933439406,0.878217968409633,48392.7770994814,245.906920693587,0.589649189825118,0.984614063743004,0.784671789408083,0.710544413704719,0.00751891036450282,0.00109767097613619,0.515554787673366,0.998588908530034,"HOROZ"
"58",37830.326215092,708.842756821267,263.306128863031,198.792905267806,1.34444901755214,0.604954309326519,38788.101715121,225.143973276088,0.785797337034082,0.992388559887254,0.976067531803095,0.874378396589746,0.00647477725335239,0.00226293926428276,0.813414800273862,0.999232073415875,"SEKER"
"59",38821.049039875,738.856689100011,261.133979436896,185.981931984211,1.39670177202543,0.709107221159957,37627.7981071013,220.305016671458,0.793173969803448,0.990020859909954,0.939895756821408,0.839649628624105,0.00678787001817978,0.00204859014070888,0.71410316841444,0.99771324532454,"DERMASON"
"60",39725.8490888462,737.34155206411,278.35216899683,183.333001684717,1.46995515109277,0.73819852284891,39891.3749586782,223.444289834518,0.771541277713129,0.990754310873228,0.91833816018936,0.80939379102401,0.00717083114366266,0.00184091918708852,0.651423972419393,0.997046810658495,"DERMASON"
"61",25954.1347789018,595.59065996741,217.369796949232,152.287085440025,1.41179939232605,0.710366816822963,26241.2050572573,180.68780383302,0.746934145511913,0.989017902344089,0.91454344997864,0.834160540471135,0.00838997223838745,0.00251775796059965,0.698505555537321,0.995625968666304,"DERMASON"
"62",80936.7935311079,1125.79500241232,438.92623481418,237.537515981765,1.83875253526475,0.849481712014252,84396.8469366183,324.101062771415,0.682377125902978,0.980711974534814,0.811313027147785,0.733477108734667,0.00556914050265189,0.000968483393792499,0.54110402057729,0.987890650851947,"CALI"
"63",38444.5326941054,723.071988649457,269.842050596208,176.383641809304,1.55593211810474,0.75848201889966,38399.2402814922,219.359390905068,0.731278880301703,0.990264581398888,0.891967257176495,0.802260994981721,0.00719536608340531,0.00184965835136277,0.655559898859995,0.996823516585086,"DERMASON"
"64",39806.1043715756,752.46945796927,278.651870156913,186.002008388495,1.51504702610376,0.750207567900945,43223.804156652,224.643421056173,0.797971107227363,0.990341489379605,0.919175829183296,0.810527111672575,0.0069941684355372,0.00183516924550879,0.656912825325463,0.998128635205692,"SIRA"
"65",60511.6382251613,853.015361672824,302.082985569756,198.631664663462,1.61141341365328,0.793273190118442,56596.6827150521,265.875739214301,0.815536938938364,0.986128074462122,0.862704366709542,0.779112348701626,0.00607253463619746,0.00140355316855081,0.609758667364498,0.989945543390195,"SIRA"
"66",60519.6606504051,952.560163124381,386.741991773238,187.0363269058,2.17602158904847,0.872790424400329,57403.6440839485,274.947812704906,0.786565771727018,0.98725447563971,0.753458406691554,0.705943734047361,0.00687058989993876,0.000939752485161717,0.478723384410671,0.991613303933572,"HOROZ"
"67",42146.7692780482,727.729562857383,252.482507955247,208.141505525179,1.20835888987888,0.56598216415599,40358.2319291502,228.253660162707,0.761099704464071,0.991860024177854,0.959551149952055,0.908730424567774,0.00612549549289765,0.00255142736291189,0.827896060964117,0.999050669955155,"SEKER"
"68",49864.7116149674,874.683509528616,341.605999599725,186.047665482585,1.75280095131769,0.819564749624273,50906.2121636071,252.021052639241,0.757743094379408,0.982683710165097,0.838459961582937,0.76008944313189,0.00678630455672459,0.00134357440048372,0.562382198097525,0.990063213576134,"SIRA"
"69",94542.2565745807,1135.92615326039,427.563697197,239.104357128402,1.81996469321518,0.841591276680919,87283.7974485866,343.047095675571,0.713259634007493,0.979707527592355,0.821841228560071,0.745390654737386,0.00550169108639053,0.00100751627924221,0.556705413656243,0.993974176324052,"CALI"
"70",43274.9828440438,746.40980618242,269.979358565447,208.489820139565,1.30343026623208,0.625607611988646,43217.3774246331,229.792804275098,0.743578426289397,0.992952584379155,0.950892574070935,0.889276748576455,0.00635419303064647,0.00218836081229505,0.760417878147128,0.996915452631227,"SEKER"
"71",37075.113898045,725.494228956341,230.737502972491,157.841896501088,1.49671111086055,0.743130484496733,27908.4684588186,197.032557139662,0.789538016440508,0.988230483034564,0.887822493802426,0.815634064467386,0.0071017029434263,0.00214967218114134,0.666060729845523,0.998185141837783,"DERMASON"
"72",44925.1368173737,801.571029376545,308.649057824812,185.808659131037,1.64657958918616,0.790417251870572,44979.7655990073,240.866554740784,0.707225153631884,0.988778621677653,0.875784264962633,0.781546422922401,0.00685088643925848,0.0015678556402109,0.60170308275959,0.995736519132216,"SIRA"
"73",40614.3476800547,738.606562090446,268.631962134539,187.920677095855,1.49634116407133,0.747755579120484,40871.8370021801,224.637775268321,0.776199066997962,0.991067547627883,0.931453564977179,0.818279654795114,0.00685049599307504,0.00186625799430161,0.693399914576301,0.998319422545281,"SIRA"
"74",28987.8977819083,626.591213376574,233.597903658743,165.052777790919,1.48448685308917,0.72414575795734,29726.6385759555,191.657673793773,0.759108966190962,0.99089607461344,0.9385849355967,0.826157067843233,0.00792578893482496,0.00232994354544795,0.730898844074688,0.998289798823663,"DERMASON"
"75",206917.1875023,1670.98196707601,673.681616866103,404.016730025074,1.65645431875564,0.795364225635551,203234.627428473,508.89110164229,0.722312064955566,0.985313052967099,0.844087086937433,0.771857956184303,0.00317828555434616,0.000726871265422517,0.596705954409606,0.989037431305015,"BOMBAY"
"76",25758.8105938352,583.978879068382,216.89831581598,147.284639900257,1.49930515412246,0.731347561637213,25575.1894366332,180.480472620119,0.686942526638155,0.98824364517831,0.938918046665518,0.824264940294554,0.00884143713256758,0.00249786640688119,0.684837940174727,0.997367354848662,"DERMASON"
"77",69380.9392567278,1081.9199497943,434.29326005753,223.297560120931,1.83965959671194,0.856850497251243,74505.570272229,309.469256702766,0.7429317679115,0.974386105615991,0.811127514217739,0.701092220167072,0.00553417019560047,0.000960431814380986,0.506612522191617,0.978326012462793,"CALI"
"78",77251.26739219,1122.44331774343,406.747456362555,232.968024702515,1.75654353841119,0.825787652628303,76611.6326748305,311.878093662258,0.816295111891147,0.974913358562744,0.768773053737094,0.765192369160979,0.00549060109622816,0.00109488591502384,0.579349986567992,0.99035125564739,"BARBUNYA"
"79",40121.3366044965,748.948005515837,269.337072951513,188.932089130138,1.43689192562602,0.719972448286048,41625.5319951235,224.234504436035,0.785793515460531,0.993544119256755,0.89603003668209,0.828555514003885,0.00703018346781013,0.00199622847427259,0.689137139131406,0.996628914624806,"SEKER"
"80",133465.311917308,910.366518512339,385.209692446437,275.289295464409,1.62930166957574,0.79113233972706,88553.9916466472,299.626581856169,0.79159921497655,0.989600297025818,0.873638696314241,0.783247956010929,0.00677156566080116,0.00112090492602526,0.611118472654077,0.998783644833495,"BOMBAY"
"81",45342.1992142704,796.583515213244,301.115832858101,192.843283350714,1.56725150231718,0.77766278633857,45498.893924472,239.17773594258,0.726107085924529,0.988531353846623,0.892836741212202,0.797785909540543,0.00672722575912409,0.0016502582001269,0.635900869244779,0.99745811380618,"SIRA"
"82",41201.5032411394,750.494902250183,255.603282259541,204.695644780264,1.25078191617515,0.621413423643995,42100.9783076577,232.061019578527,0.775155951437059,0.989424200175495,0.936370597484362,0.903037411295038,0.00615627008859482,0.00241519786617528,0.801351089583931,0.99713227908675,"SEKER"
"83",170355.258266354,1530.69307305107,570.424004741875,371.554612605279,1.53544038752977,0.77347285290914,172439.092279015,464.916537324607,0.783525682317477,0.984101225966222,0.882007511857479,0.785096363340955,0.00346616813345325,0.000888180137516047,0.63042345749101,0.995545841918391,"BOMBAY"
"84",176058.37346083,1612.93855617941,566.04189036113,394.474732716562,1.48950489645321,0.730067411206788,184271.587897126,475.094283704006,0.769552760424993,0.982861684608571,0.892582279391228,0.817553285986933,0.00317132616538497,0.000916452265894875,0.6697159420533,0.992360860253661,"BOMBAY"
"85",73769.2205416744,1083.57468740666,387.726834154387,252.378806285166,1.57367461658784,0.768967226096011,87961.8305432236,337.253079363899,0.727364506115624,0.981936282504342,0.728478430286505,0.796754331335804,0.00521420066016035,0.00124282057469199,0.634860649185019,0.997610131627894,"BARBUNYA"
"86",166691.222147282,1600.91451865745,618.44488291774,374.199370854087,1.66559821950479,0.799012308997314,191231.140831119,411.66985046092,0.702650061989418,0.991440469476556,0.849761754491367,0.780234681395381,0.00337311961839903,0.000727345548962295,0.624869730593117,0.994245891099568,"BOMBAY"
"87",33665.9620293651,675.063513015784,244.092350881234,179.448111663312,1.40163605031282,0.701062760969769,35194.7832933597,204.235398793681,0.73277498043903,0.985995989979745,0.921338601776175,0.844968109937579,0.00728860286135496,0.0023081049397525,0.71884118406126,0.998217127173455,"DERMASON"
"88",53300.4535012797,823.786534272237,285.262935630532,222.550637288807,1.26566162337567,0.665837603999514,49909.768315604,239.504947875848,0.753606436111145,0.991570743144656,0.937312293626556,0.892870504701615,0.00701377838385403,0.00211464162921308,0.809692058072422,0.997967690418208,"SEKER"
"89",42563.6590886103,760.697987943608,287.895790909881,193.379247059895,1.50737995655408,0.730825686265679,43266.5420334147,232.873759908445,0.711218661158927,0.989822361407073,0.902303617478855,0.80898621463093,0.00672213899475933,0.00188679595081936,0.690768840964186,0.995115013625748,"DERMASON"
"90",43279.7141556632,884.568551347547,347.592006928849,158.318570389613,2.27616723185478,0.896575595834877,47161.236064698,226.97866268118,0.603246889936144,0.983403852477612,0.664255469356307,0.671845790182675,0.00833501443858959,0.00102641457653263,0.442393646868888,0.997121625478147,"HOROZ"
"91",31047.6420370559,675.221062591786,242.52300726188,157.815088485184,1.52354206500518,0.752276927387881,29592.4440454272,194.140176096122,0.777035925170343,0.989652411665048,0.918704880938478,0.809734917631519,0.00784204893446087,0.00212649396836067,0.651330166608715,0.998280204386347,"DERMASON"
"92",46469.6210176599,715.219222759926,282.210341770663,194.249295131594,1.59480445018959,0.780325210263763,33000.6220328042,231.063915913443,0.769109259837933,0.982898154781593,0.871438369456082,0.788722804663016,0.0074991707718219,0.00163010370632647,0.622336878209353,0.991891560835722,"DERMASON"
"93",167645.531712586,1589.53814760037,630.995296311591,347.549096907011,1.92044912864279,0.846956300222282,168813.134710419,459.997918362579,0.653594369844197,0.983451640686798,0.831440615670219,0.745627564344856,0.00367181969340136,0.000700986460609646,0.514744603852173,0.984488391320257,"BOMBAY"
"94",45205.2067670817,817.592430765202,310.449689811971,184.300745103764,1.68913116476515,0.810078768776149,44652.2607979455,238.194634507893,0.653988107392575,0.985555937032935,0.847306638488505,0.766644825781008,0.00701965584713649,0.00145282046925359,0.584919588220693,0.996603164409463,"SIRA"
"95",41083.5171329633,724.10816314272,336.923949552459,259.535866834489,1.51576313843533,0.765455058957204,63119.1585867945,309.685451552189,0.661088731231347,0.976275417063898,0.76092908429633,0.816895336820501,0.0054842791324402,0.00146379380725842,0.643713709382502,0.995723597329584,"BARBUNYA"
"96",32682.1288833726,683.32242055304,259.762065385599,163.32635832632,1.59424724364923,0.773057242217406,33667.438152053,204.659958743298,0.740207053316331,0.983581759247776,0.87076286812156,0.786465042226397,0.00791417609703536,0.00190903969345904,0.649659750994532,0.997788006837563,"DERMASON"
"97",64904.3970460126,955.099044367817,358.426890278583,241.428046181103,1.49646150175364,0.738047207122257,72117.4609760405,267.20699679118,0.747381011892531,0.984904742210563,0.86976425947417,0.818525646816637,0.00549937212288526,0.00156803715654624,0.672092002101379,0.998018391716237,"BARBUNYA"
"98",79077.2141794993,1110.10710387506,428.291521006337,236.079004289507,1.80899902465246,0.832766573329209,81190.4360004693,318.648119426301,0.716027812588316,0.9824482188679,0.81818872750435,0.736751762494486,0.00544872759398388,0.000972461236084557,0.537423724222516,0.9906235359794,"CALI"
"99",48177.5333398542,838.465429815024,354.195831452216,180.235993088987,1.6593869071723,0.771461523038972,47905.5277620621,247.443368748103,0.742226098521841,0.982681293951295,0.856020136158104,0.704385017624127,0.00646620687543196,0.00104565917669451,0.52430765571535,0.989499962162032,"SIRA"
"100",30296.9654825497,621.736505409139,220.132886463212,169.502159654756,1.28095323715071,0.689676146559002,29498.24396846,192.190041086556,0.774524403568862,0.988616794532445,0.930709578489617,0.867826978047264,0.00763090451482055,0.00267666654173587,0.735884559377892,0.997759872266787,"DERMASON"
