Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
136525.984181312,1399.2776516155966,513.2860012266333,337.6344310731924,1.5409735339026853,0.647394025070838,138081.89214305958,414.70789968170254,0.8315809568903545,0.9831481362564587,0.8428587302443941,0.7749293967860447,0.0038078064185112356,0.0008384189765975893,0.6405625442883046,0.992827357048953,BOMBAY
35570.59975676365,682.3591898410324,236.86992432781724,191.33817556454994,1.264342226095948,0.5588145967334474,35879.15668618942,212.69551141225347,0.7782161874708012,0.9909031538737534,0.9510121076209869,0.8901459263416293,0.006757665088841998,0.0027210726304892057,0.8108576880984184,0.9976519670041427,SEKER
187774.13186513193,1687.1761660481357,641.7063447674794,377.206766864972,1.7089823163333213,0.8319318968426972,194170.3651696323,486.6150328132143,0.6213130279454114,0.9605363564820308,0.7926887466236764,0.7839014657589731,0.004090987285966083,0.0006257727697371751,0.5383695086953927,0.9699776213956809,BOMBAY
48898.29703218128,833.2927023527733,310.93654069310844,201.0382176529531,1.5924489545065983,0.7331212573701685,49481.08819907552,249.2979544844402,0.7236158985177322,0.9809584232154771,0.8374329591277757,0.7945926591550352,0.006609467986461735,0.001392919065999032,0.5965401725562023,0.9941959602890155,SIRA
48754.37402084249,833.1328699459091,311.67968573415806,199.71968381440456,1.5834495897273686,0.7256018181155783,49305.76227689669,248.90044425525718,0.7887923244065087,0.9818949191698305,0.790485906668583,0.8224697667980784,0.006302300544042357,0.0013662995661004153,0.7073001826469888,0.9964102773642266,SIRA
38773.004621666194,735.1575478904081,274.9377914380305,180.03268710936138,1.5227125850906706,0.7854209626376193,39198.720536509856,222.0428995367823,0.7222759823873848,0.9815957567195606,0.8700764292636797,0.7774336483582099,0.007476716582419538,0.001712224462431716,0.667653903148973,0.9957078146965809,SIRA
38137.15164070602,712.5861176843149,242.14179575499858,201.01905998653731,1.2806698823051375,0.4963563832672284,38528.96410938985,220.17907240340404,0.780959819262609,0.9926753179541473,0.8482320170751848,0.9361380577411407,0.006289794573816143,0.0027017954838956244,0.8432385539728484,0.9973397369782284,SEKER
48632.81426757701,836.030592258211,317.86171211977614,195.24619121165645,1.5513268800422744,0.8230534116623945,49178.38439219415,248.61936193082266,0.7119246402185758,0.9858677379019901,0.902271565596449,0.7483197121633172,0.006778448544126145,0.0010070394571697761,0.6743353856645214,0.9976191313260815,SIRA
27587.626565949442,612.0629881089774,224.7517180802112,156.62395084622776,1.477269022855304,0.7089237370800893,27900.552795941723,187.57322293860443,0.8034551042018494,0.9873021798906715,0.945509316858596,0.8465223429676029,0.007937727692360284,0.002387472865780418,0.7224699995404096,0.9980873383207705,DERMASON
41717.51573458116,770.886965158822,292.5240661707375,182.18078439472774,1.7170665477451947,0.7791002282434211,42192.97758533534,230.5254209573842,0.7602753971519729,0.9895470400104419,0.8710930567533576,0.7494676979464198,0.006949838009862531,0.0016067546527192033,0.5926909083709156,0.9953421838762421,CALI
50576.7979153259,857.5827060394456,326.7145647748727,198.41346959710896,1.603480039595142,0.7581721570150721,51265.046611873135,253.56653804842333,0.6322290142000251,0.9813047797464257,0.8554542823062703,0.7263493794905972,0.006253663793309362,0.0016453725465585191,0.5547488102759501,0.9873361914749607,SIRA
28859.54645069686,631.1007416988459,237.71061232743327,154.65054708423645,1.4953142965720065,0.7479050898515759,29174.025632364337,191.55340459903954,0.8118951833329344,0.9906444996935168,0.8725129714818218,0.7769906712804651,0.00885253561314165,0.0022695430550077385,0.6132325798569256,0.9980645939712334,DERMASON
42455.9343426544,751.4049740680038,254.99853491913828,212.26841897047967,1.1505065933401195,0.48590194105097484,42880.14820216694,232.336039724326,0.7969574268562394,0.9876133599043194,0.9209368248282235,0.916433834103018,0.005740770087078684,0.002467588414817753,0.8169467012828505,0.996121558837729,SEKER
28764.136390279145,640.6070982453762,241.6462016657791,152.54241337499496,1.600857611591909,0.7970297832218527,29220.668161517904,191.35063244512253,0.7518378620715491,0.9797023870965541,0.8977231826650537,0.7785687238886492,0.00832783651852642,0.001850914166430798,0.5716672911175699,0.9888635148338377,BOMBAY
32459.845129053298,654.0759537316899,215.3643687370964,191.98068087190794,1.1010477765654452,0.42236506003287355,32803.17230851119,203.22194788355472,0.773994524591086,0.9807126853937596,0.9254427472046303,0.93278604361411,0.006656130859142729,0.0033490929501092904,0.9290902342997951,0.9983393643657675,SEKER
42270.652145198794,760.2043679426406,270.6304130735133,199.4031931796439,1.3708770105545565,0.719308909199758,42741.94427429755,231.87905597176965,0.7258967748205993,0.9896408426071976,0.8423705438713929,0.8620478078566028,0.006508539765655745,0.0023512843667514993,0.7288199220049526,0.9946770597496486,SEKER
26129.61223533196,597.2716941826243,219.86886827357736,151.34963640131897,1.458227930889088,0.6971839671024842,26438.64620284079,182.45041847100651,0.7560627349174971,0.9849997249268297,0.94370777989473,0.8407847781204426,0.009599907440966091,0.0026533426412026456,0.6848559105335985,0.9988240576108824,DERMASON
38773.00692263627,735.1742359880128,275.11295941884106,179.92055010378908,1.5714078706764791,0.7439444911125085,39198.90037296926,222.14233199481268,0.8105448077166998,0.9772509074582401,0.920462597756843,0.7518506762821552,0.0072024844228847995,0.0019076588851638814,0.6303312018288619,0.9990070706902235,DERMASON
31969.813757733995,655.553664197432,232.14839408894005,175.92687341707617,1.2893008198040354,0.5686273621927886,32322.144578604915,201.70628857623342,0.76397441981676,0.9840900314339922,0.9697995771626877,0.9116142479317009,0.007505918164978824,0.002423553041455521,0.8134007267536376,0.9959631799438502,DERMASON
47140.66575906269,827.3652283970806,319.808150725303,188.64272955766359,1.652340420972879,0.8231322355878796,47696.60219122659,244.75540651141125,0.80939257871017,0.9869993142668959,0.875591262536955,0.7687045970535621,0.0068496288246407315,0.001632407389742716,0.5498074443852334,0.9961560206290005,SIRA
31969.946581252098,655.3686263188638,231.78996941231924,175.84736101450434,1.3265202452808327,0.6013817592116364,32322.122190252045,201.5450163178968,0.7798502004674149,0.981450867012197,0.8723410673928067,0.8463459282524195,0.007351392317762415,0.002513103740356578,0.7672814031180393,0.9970380058680122,DERMASON
56009.94339855639,935.2912907679301,379.7546970992545,189.21001432227195,1.9835510860341186,0.8669133918998589,56699.21150939041,266.6112601694926,0.6881577350052256,0.9857118081303777,0.7697598665671441,0.7136773284569703,0.0067647929612810334,0.0010338119885875251,0.50344712147389,0.9942118879872434,HOROZ
64651.0931185767,982.4660667858348,378.16958137226663,219.2484496571994,2.0210345458010366,0.8153039226922358,65470.629163964164,286.94453458841247,0.6141796953343575,0.9850435070036462,0.8237042060938307,0.7247376377391481,0.005493321146197022,0.0011734458373815792,0.48985597713629253,0.9938532649696046,HOROZ
47959.81017952896,822.3480222202697,310.62535693641064,197.41747705871953,1.541570477069317,0.780083345888171,48473.57252582159,247.55578448318022,0.8148118336380545,0.9895058306491027,0.898860655948617,0.8193522291294304,0.006637436665283963,0.0016767502325361564,0.6844036615967398,0.9934315948824765,SIRA
48870.89827482946,840.9573761638794,316.3468045871015,198.70648697914734,1.64957878102428,0.8142249858068508,49482.989647026436,249.19200710446725,0.7031855212041138,0.9835323448808424,0.8311273632358196,0.8242233647826315,0.006569536787953262,0.0013639546291121713,0.5594354758393905,0.9904629472015518,DERMASON
31969.60636547169,655.5557193203047,231.87473204050613,175.70488396568174,1.398264771720141,0.6571482510191756,32322.247508958208,201.47881374987182,0.7737822745684754,0.9852031336831082,0.9140922944637674,0.8432893449050204,0.007125825954228151,0.0027701392281607373,0.7461786529055523,0.9975845926067322,DERMASON
47140.85232661812,827.2640155932531,319.55584307964943,188.83277815780067,1.6562961745166758,0.7775516862289347,47696.694679846456,245.11577116341334,0.8237637368196195,0.9855240490418634,0.8643965648383333,0.7308785851876495,0.0067009353057762,0.0015140407308984868,0.570745380343893,0.9920319493544623,SIRA
28859.69587295997,631.2346056793004,237.9845415415025,154.31181775084144,1.5880318855384492,0.781179656496525,29174.013953392754,191.54463450568286,0.761299896386879,0.992213279331787,0.9068799576628781,0.7758685041269311,0.008314296360991524,0.0018090421599371103,0.6602574310375248,0.9971612739582734,DERMASON
31223.485152737874,658.0869618570115,246.73464934649883,161.3270179145863,1.5193322703166754,0.8195931398039313,31580.85389612753,199.4300173871464,0.7442220365841915,0.9902723138499029,0.8933901582257171,0.755405688485794,0.007767003603833862,0.002326178749422519,0.6395032584803528,0.998871417096013,DERMASON
53501.39906854308,903.9680996097311,342.4894359299842,203.2584436659221,1.5954036107628644,0.7741419741563141,54944.494558721046,260.8761817231035,0.678672233565559,0.9792685089278151,0.8581497809751814,0.7856872671392954,0.006285348975875846,0.0015450539347003965,0.5916237830172449,0.9896132370741006,HOROZ
51399.93500939592,899.3735615286288,366.6450146977208,179.31056378409215,2.011240919544047,0.8919406779872108,52073.302085739604,256.00775821752273,0.7490531834162097,0.984715581905391,0.8171467592714942,0.6715009894212096,0.007230208365950725,0.0011096769447591843,0.46221524034834655,0.9947932443046067,BARBUNYA
28859.666363371638,631.030533185227,238.13164255553312,154.47314272473486,1.7024421157624798,0.7219498974050601,29174.13108568316,191.71124788661578,0.8191341920494128,0.9910321468659851,0.9191124249784407,0.7739068199443039,0.008504624926131682,0.002321395419512979,0.6185150033931044,0.9976269670564031,DERMASON
51130.89999233024,936.4463451033416,367.7253435639075,177.0323064842594,2.0364437302838527,0.8751569289122534,51952.18551473405,254.93976590685324,0.6415195057297646,0.9837565435175052,0.7429165495450828,0.6764270797816062,0.007024671604412288,0.0011455252037902268,0.533787977928321,0.9970145132445654,HOROZ
80585.09408750656,1131.5734624077218,403.5286846290563,255.16719896937695,1.4482960777764982,0.7864642989840396,81925.90823976269,320.27954315864247,0.7440435806945344,0.9792526116257914,0.7762862953785051,0.7695562172724972,0.00468505207400833,0.0009946813379318633,0.634190333668786,0.9963426542078531,BARBUNYA
66617.44603805295,1032.5637027359878,424.3735067323202,201.27372448059063,2.121567979049226,0.8742876781070867,67403.61255259812,291.42653674670123,0.6181070136938401,0.9895101797502694,0.7578407256239923,0.6710570749143396,0.006205976007286104,0.0008361340837417907,0.4773368336874014,0.9946705193478976,HOROZ
60992.24268267594,977.0613967710757,396.44192220654605,197.61671692357754,1.9993345290816478,0.8484810203722518,61742.78632018546,278.35493384948813,0.7307562706637225,0.9828449691796959,0.7942295740586471,0.6880795867875992,0.006522973726614607,0.0009735804893916397,0.48710435562481746,0.9915610823038448,HOROZ
32765.196409281754,673.9385560486273,253.5335147376122,164.95879055976803,1.5722159544372352,0.7458598950304637,33122.883722542385,204.12133907308117,0.8206239820408514,0.9864754286486811,0.8991356356994178,0.7769770036749365,0.0078356714006844,0.0016675080290460625,0.6833073128997635,0.996254614008735,DERMASON
28859.610414279927,631.0886317246495,238.26577621161877,154.76078025580085,1.594058340403327,0.7694900574681375,29173.831727373257,191.81024182239372,0.8074253137975513,0.9924125041588435,0.9337021557175822,0.7980339508139855,0.008493218822255396,0.0018307479829334796,0.6201886282951292,0.9972607064000056,SEKER
61645.15346813396,973.2995999559777,384.52515859350945,207.02903633658605,2.025111447218354,0.8355860339981792,62799.06863712722,280.18709083388137,0.6503537392055903,0.9904179408153168,0.840443708374662,0.704181762392412,0.006631881375896296,0.001103858726154741,0.4974839927024421,0.9748587820619192,HOROZ
24665.809704918403,587.6625824754942,220.95605820511037,142.4759038778976,1.6739895608425852,0.7990427190557391,24990.34496844944,177.35227854375123,0.7397951402728625,0.9809647354791656,0.7929880578332283,0.8280027249728285,0.008706629725705156,0.0020632866846204342,0.6541385888518878,0.9970993373762291,CALI
44754.24124107428,803.1336593088978,287.56609891853657,200.53692717285278,1.3247830949358201,0.7436547376432945,45634.782940800564,238.1696412630378,0.7232901250233682,0.9776527459278029,0.865063912902782,0.8135992063908868,0.00595002814033174,0.0019263910610886445,0.7132407122153027,0.9913032911373796,SIRA
40144.78164059411,768.3206119179472,290.20544661378835,177.89781920784887,1.5655092728137312,0.7859936095848464,40903.26047054893,225.9635764463103,0.8285654715873424,0.979398520293367,0.8278208326944686,0.7617354216216874,0.007361693387908948,0.0016396772905736925,0.530073465409615,0.990185078338915,SIRA
68239.82513015906,1027.686556624128,354.5034895375127,245.30957975119114,1.2949018443716902,0.5938805675367862,69394.5255414451,294.15527232181114,0.6923051002604612,0.981566635955929,0.760919366583382,0.8228268421246955,0.004869600215924458,0.0019018998642716535,0.7405343058403034,0.9971002472020487,BARBUNYA
40841.64487616926,750.2789840512074,277.19947216288875,188.45884852998773,1.5028206228163858,0.7658657467658969,41277.580667623435,228.06519192316736,0.7168402316509482,0.9848135807561526,0.8952662386604446,0.8428692127204466,0.006813779525816499,0.0018417783341004132,0.66265436033608,0.9982502005180115,DERMASON
39237.73384502124,718.4378968306123,250.5495380719869,199.90364770075493,1.2776835233624344,0.5847930412478914,39581.40259397236,223.63907793235796,0.8069597419034511,0.9916754190577822,0.9084415632848329,0.8919257133203896,0.006590120584973176,0.002813560989248041,0.8196394420505964,0.9959158017772949,SEKER
42902.03516172594,780.9112936585383,290.99733477917425,188.47733752691275,1.6477070071207245,0.7776058903702485,43451.51828863296,233.51535989034807,0.7852375367517351,0.988691793292803,0.8642162360180043,0.7882115244391038,0.00689752735784233,0.0014674698595737246,0.6185188593941097,0.9959482567721643,SIRA
38545.18527569739,736.820253564333,275.297725984498,178.82282403197047,1.5074043232629817,0.7305644911693696,39021.24611916727,221.45267351340826,0.6875681156192442,0.9872028180596983,0.8641549016297653,0.7981169007664186,0.007057724820256793,0.0017773005499577515,0.6518935987672034,0.9956104576729096,SIRA
81427.0233436394,1131.4735989364267,411.6032214309589,252.92836682120247,1.5195442537870767,0.7775510262755395,82726.70602705129,321.89786111402736,0.6623075173177055,0.988186977714675,0.7787911862309,0.77296709713164,0.005564177137358196,0.0008606039828939331,0.6453961058618672,0.9948636972025647,CALI
29419.69703093229,638.1146939885111,230.2734030982401,163.6432145123824,1.4301104501218325,0.6867608795587881,29814.95076357152,193.29032411910677,0.7298968575772501,0.9830838688576401,0.8571750952899223,0.8408239202034952,0.008083644657476102,0.002447012491015533,0.7060667339122942,0.9971965120338839,DERMASON
38136.72459843193,712.5872799741571,241.81558709131005,200.65569447002193,1.1580947969035094,0.5119825502208694,38528.75990766023,220.38934320815895,0.7498460158819906,0.9855295277025825,0.8644544687813616,0.9339609811345185,0.006474085881858622,0.002931809880372908,0.7975424425395603,0.997088403973768,SEKER
71667.16921918526,1040.307849790639,406.24155324442364,226.40454637659758,1.9041232513529103,0.7961215760748099,72519.31586271685,301.60751662559954,0.6005465864498315,0.9859153671463213,0.7738515570826103,0.7452977978049141,0.005346272027455882,0.0011098788131171436,0.6135032726894786,0.9871571707976003,CALI
47571.8575768546,873.1872670252476,353.8718838990284,173.02560338436862,2.011825319707418,0.8802141797405368,48385.28240595108,245.70564211631222,0.6057547727544987,0.987473195821452,0.7920479569542,0.6992893101206632,0.0076305510977193285,0.0011221083605604855,0.4939561640560312,0.978693784898485,HOROZ
28859.903034604158,631.2756452060878,238.18295045265268,154.85255824041397,1.5012737310873,0.7709762192176229,29173.74902781502,191.57936896030955,0.768348058020773,0.9886113777687743,0.8735549813092149,0.7718570666544784,0.008695274583036669,0.002112776165283959,0.6961771276145055,0.9986669272337964,DERMASON
82549.64684855788,1129.008258180192,412.90443279303366,256.42134364519956,1.7706922050909069,0.7366415568805373,83849.87096432039,324.2376646992257,0.695374529292724,0.9879110561977211,0.8415385771403778,0.786949286385806,0.004797392857916271,0.0010974176411713628,0.5615100424489281,0.996231528156199,BARBUNYA
28859.355355640808,631.0867647705576,238.14334740307925,154.57876231841792,1.4856849216079877,0.7936792164977585,29173.848882739698,191.66307671273987,0.7757302582242886,0.9918866444652639,0.919680430679709,0.7949100883265131,0.008137008151511502,0.0018594417109612745,0.5882167373139987,0.9982341178078064,BARBUNYA
39237.8786692894,718.471910645899,250.3196664760778,199.70195158350325,1.2975019656290216,0.5857286548198697,39581.56278002927,223.43690831496258,0.7764163686117255,0.990079904776939,0.9283218940876057,0.9234459438988326,0.006157698965481356,0.0024841577955776704,0.8517063028196471,0.9980984436951613,SEKER
27317.176388629865,619.0807910559748,230.55190077086235,151.4603637147307,1.5405359130330365,0.7219651949121095,27685.45623262714,186.42718261459166,0.7142451858354305,0.9907741594822049,0.8230124183795751,0.7786193766716525,0.008960961670259253,0.002000500056819862,0.6388366524380974,0.9966152720450451,DERMASON
83685.44783050657,1122.5456918823138,436.84307051116133,247.28270391356597,1.5989660449187868,0.8616072010675133,85282.28725721627,326.49990697809324,0.7678557923187045,0.9770176840280835,0.7811424154626662,0.7524551109570249,0.004748298489336254,0.0009997407961764796,0.613124583921058,0.9864913814051602,CALI
38772.96291709147,735.1835568606296,274.80569648198406,179.8919308089998,1.5739907872008188,0.7359087238562277,39198.908767398534,222.15040213557396,0.7880626577054175,0.9858212048605577,0.9118861286085089,0.799980434003689,0.006991930991166622,0.0019633419782741066,0.6459987177443443,0.9968218037679948,DERMASON
46120.71993194133,843.5900263913788,338.4946083150597,174.28757811882727,1.7465167989037875,0.8109294043096683,46713.40206618005,242.09750354517,0.7009951458578093,0.986351208587387,0.813136284996372,0.722169025403136,0.007814503106933228,0.0010281962599413147,0.4635397523246082,0.9962690321265042,HOROZ
27399.684215812944,609.8013531059463,219.29973478393404,159.53633772429566,1.4371637458214097,0.679702867386892,27738.598180495934,186.44985684653034,0.711024160547545,0.9852051036212673,0.9180021398376013,0.8686152846750298,0.007999574810398449,0.002502513266548944,0.7057318181953462,0.9972878307411167,DERMASON
47092.3801191346,843.6766722982464,334.9212952317669,180.31720685690988,1.8610143369677892,0.848056598803331,47693.22417088696,244.73647595234218,0.6044557071280222,0.989641132093543,0.8407054771748851,0.7696402269329905,0.006995306894502363,0.0016703234369321342,0.4768374092436593,0.9919085733763747,HOROZ
38265.22935476671,723.4475304866962,259.1913695516009,188.56341723668885,1.4185039539996673,0.7080380293815091,38707.99881925431,220.57045332682773,0.7432021734081711,0.9901868664501126,0.9055470549801475,0.8504745660531922,0.0065746632692124446,0.0023179057049052634,0.747592724124673,0.9988905282224925,SEKER
40144.42335246633,768.2095452582616,290.252120470032,177.8398155066666,1.8087939041404455,0.7412738667633553,40903.19332574548,226.10962864164333,0.7425331682314461,0.9740378352689839,0.8106078329722936,0.8097466518514462,0.007308496565479046,0.0014718929931422545,0.6701677189428994,0.9769594163303937,HOROZ
27317.359103684837,619.075276022169,230.6774100826556,151.38832370431115,1.631956289910679,0.7152663189898839,27685.491570261092,186.50021339306292,0.7973152257479419,0.9859390615032245,0.842390723287449,0.7907442045495656,0.008349060146279024,0.0021655881013941964,0.6229487236337979,0.998441555437569,DERMASON
65924.19886027562,985.4204441004343,381.85321995543046,220.71048808814504,2.08706189379713,0.8459065012117479,66602.69651807212,289.7056260025446,0.8091987005006881,0.9894176195631398,0.7983004619539104,0.7575892090279019,0.00600604580074898,0.0008962496403386942,0.49371090266294204,0.9963785536653182,CALI
46769.673011809,857.2142419958847,346.8207273040499,172.9415330831496,1.9642505076336028,0.8758634681081404,47425.938831595595,244.1297823531171,0.6944420593548903,0.9871088810844338,0.7526104900869992,0.7049439819596399,0.0069998561530313025,0.0013720542377687853,0.4803374030072881,0.9937006027657764,HOROZ
80558.93941223563,1197.2444223085656,404.2527264493526,254.4883828578281,1.7002077594827862,0.7724713759855373,82367.77247337137,319.9682064252585,0.7065158630889907,0.9807980950046654,0.6469312021886671,0.767243474939977,0.005003445322479971,0.0010618261434626832,0.6500797424290131,0.9970260575803884,DERMASON
35427.44032959628,701.0167425625311,262.2654300489456,172.6144203064203,1.5273169977483054,0.7784754085939857,35821.27533056478,212.31560966895088,0.7228131356020314,0.9901830022652565,0.911455282900787,0.8131191689178866,0.007401085537687577,0.002047215399970454,0.6501321218719628,0.9969857688646017,DERMASON
53091.12417389218,922.8340112742659,379.6199523815797,179.94556249289022,2.0786623285884165,0.8762110855663962,53842.456992653,259.9364427415688,0.5961684794312588,0.9832977324663599,0.7496460876783209,0.658354496049528,0.007107503185922042,0.001040691720435398,0.4432728963806162,0.9875254599435431,HOROZ
37759.534973800706,714.8179732237845,255.0801318883992,188.8321203374765,1.35100139635499,0.6638473386588266,38147.27320101909,219.2854217844826,0.7926607729515435,0.9913213999894613,0.8688600974276932,0.8634758231689796,0.006736642750734794,0.002227854577477455,0.7648188539496019,0.9957353018099792,SEKER
187774.70207155537,1688.20654274737,642.0030689350571,376.7600367323936,1.6004249843988783,0.8387157465135892,194170.11559811013,486.234230720939,0.6120386586540868,0.9604101122972347,0.809525527546009,0.7712180120636929,0.004776597266329874,0.0006319958541454863,0.5819785518849031,0.9769364885164316,BOMBAY
37759.40775770564,714.5848008693076,254.96409627094945,189.27446630094062,1.4015261123138483,0.6310796898126131,38147.501526180065,219.7190221779746,0.7884743966877078,0.9883296204678758,0.9523835500090501,0.8472522266148983,0.006850800553424425,0.0023189523637925013,0.7354474140802088,0.9989732047493155,DERMASON
81552.112709298,1125.0711675032142,433.04717632450115,245.32380942800128,1.962318327263072,0.7785375543790134,84165.43564788769,322.0166236256503,0.6855403147314576,0.969718028539836,0.7878878288811288,0.7047694274350238,0.0048251282288771175,0.001126543025701042,0.5783139591444397,0.9780928369731632,CALI
46223.06605893019,782.8609933714532,273.6295950664047,215.3387926265414,1.1795447346408678,0.7061409897456975,46621.60136734112,242.4496768161175,0.7669511986483258,0.9853766461805581,0.8278445249805687,0.9198810256759905,0.005700482718647678,0.0018376339853847313,0.8201312040065353,0.9982002722297386,SEKER
83685.17723552996,1122.3142402617007,436.47220323926035,247.25753110331354,1.7776849287562488,0.7715491600297246,85282.0187390117,326.3098327448457,0.6814144772651867,0.9768611729574334,0.7864376880943977,0.7315276375345079,0.005315755783054053,0.0009052152948567359,0.5341037875431368,0.9798738666601544,CALI
31478.017235713323,664.0919341067864,251.1952903090252,160.0327166801233,1.459023520142147,0.8058490234504793,31855.306423774346,200.13893305097758,0.8004644851610664,0.9847857176214282,0.8610902009496604,0.7956479855435264,0.007894842295742683,0.0022161911087902548,0.6415902680469874,0.996297918140147,DERMASON
35650.50314038956,696.3720164888887,252.42634252847205,180.6686562222586,1.4166536127019,0.7052032878491993,36041.843279494744,212.9953081749075,0.8186193988186654,0.9839733728028991,0.8667582622545834,0.8584345088475084,0.00697209949486539,0.002307564190169822,0.7148671591584853,0.9966683628495856,DERMASON
39237.8542980908,718.3872818152694,250.2987961262344,199.85765173539247,1.2314634756754372,0.5585342712004719,39581.41491992158,223.39213464816035,0.7888292576897435,0.9901507252372651,0.9675804495270244,0.9140317997899151,0.006264635210902622,0.0024977077267611053,0.8160353186769419,0.9988081932679153,SEKER
35266.91484238593,699.0717666269871,259.9753310578462,173.04302206207382,1.5551418065999425,0.727716870168958,35667.436442631144,211.86128725591033,0.7415896361101669,0.9841811146560464,0.9237138019386473,0.7826450297778684,0.007561784795347529,0.0021028386391012503,0.6408959404501998,0.9981690305389224,DERMASON
24087.063486715124,574.7976191947996,209.67240926124765,146.84115953586425,1.3827636950118258,0.7131856182425301,24411.242641359142,174.92194737117697,0.7880973075729416,0.9899124984595087,0.9187449055046919,0.8481414343598912,0.008789586184883926,0.002789610633203151,0.7021713034517862,0.995208058853083,DERMASON
61780.41247542081,965.8042919558368,355.54074814438894,224.19685390407247,1.535819383650462,0.7305640166014937,63109.252615458034,280.55321386521615,0.7980381268591847,0.9638034912894663,0.8770396198803332,0.7700969123653358,0.005435232360975646,0.001412411313684319,0.6199804980983057,0.976002339184823,CALI
54226.04756034175,930.3479719118313,385.51611842851395,179.89148908424335,2.262259896852992,0.8765219515055316,54868.170885651045,262.63212115213554,0.7383483439793248,0.9813395825195509,0.819231117271956,0.68176504960608,0.007197998491452513,0.0008874375418364826,0.49544966098041276,0.9935839014080498,HOROZ
