Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Sex,Rings
0.6567994726936528,0.5102802888409084,0.18800097047547903,1.809660573610233,0.8957996945996045,0.33127309841720776,0.5362071033254467,I,9
0.25441705190598085,0.1560559278697919,0.024705094007221456,0.03639929020002898,0.08435276546917173,0.05612385772181519,0.07977903631752578,I,4
0.5636578061335266,0.4658373829849895,0.16128894323184761,1.0525129581276582,0.46035849947234525,0.27861431759503247,0.37371595240103306,F,8
0.6145834565312126,0.46920685155074593,0.14533659929595422,0.7505594233138974,0.46106697126459345,0.2638109912867257,0.2737732163085063,F,9
0.418373476854169,0.31579392662024713,0.09916936019994818,0.14910811444782496,0.1090267536632351,0.07562078536843773,0.057584603479856444,I,11
0.4067340266780181,0.3023884285225994,0.08672495343631094,0.30839331071333914,0.1445095715805605,0.051829459050596285,0.12021532365419191,M,7
0.2458090435576139,0.1704060955254812,0.019497153818748954,0.07495844332503013,0.037272715377724766,0.05142831075890432,0.17729870129618666,I,6
0.48710702918738485,0.4182915552807848,0.15097015136216696,0.7158931489238365,0.2942090205216875,0.1539906547134316,0.2848538572081559,I,3
0.57129827439691,0.46801597927674005,0.1546609927600545,1.0075817399137434,0.46813039827353303,0.23567945070103097,0.2226764039501946,F,9
0.541885975866539,0.4043828212594244,0.1278049415434884,0.9413425548033297,0.331905912376315,0.189230298939923,0.35744104505469615,F,9
0.5766257124193276,0.46792537189093886,0.15816465315973988,0.902427860710391,0.5415552857457266,0.3452918084636442,0.30686962500026194,F,8
0.5211340057882177,0.43463581863515766,0.13250960629212913,0.9363868620690424,0.34733921448230914,0.09759081712473533,0.21498408461158602,I,18
0.17364383935677516,0.24934254821483043,0.011220562895799154,0.1679932725823301,0.009180085998109072,0.04714529913400598,0.16995970117923148,I,5
0.327813326803127,0.24487701491275635,0.0813101508468962,0.3549436894634844,0.15030221498988627,0.14398511768797684,0.09395665425253434,I,7
0.6599611836087167,0.49807624295895636,0.1749534060089743,1.6164030910524634,0.4884007813233096,0.33979476371298306,0.32222836803116917,F,6
0.6339447912765788,0.49751128372463777,0.17612510489173402,1.1606981209684224,0.5143419400397051,0.26556102486703315,0.3163596194623272,F,8
0.5352333834614413,0.3801633162318207,0.19179733838366325,0.4117558415556116,0.35138170469616037,0.17424772513309775,0.317123000428146,F,14
0.5538517990413214,0.41280260848934186,0.11500229646641942,0.8294225691498508,0.3172895544096773,0.21171259949307175,0.24737465409637804,I,19
0.3055032371805649,0.3206270643219877,0.12001785254086844,0.45802445506068096,0.2960412928966416,0.14484045958150016,0.08764893258913851,F,7
0.5424268435569793,0.38837720670704023,0.1811736403414545,0.8632505120990536,0.394394166637297,0.11796381253659582,0.30111108441940937,I,11
0.5566153634707235,0.4713662929453405,0.13672877207681622,0.7608260457043483,0.3476030169403245,0.18750156150451217,0.20369685418248212,F,10
0.6459834423136463,0.5172439770015905,0.1721785822481349,1.1767515589200193,0.45357799540348437,0.2252518373702745,0.43585446114902404,F,17
0.38780709276030145,0.3579064376329316,0.12000425142378567,0.5348628103946353,0.3108297820816106,0.13344857534852914,0.26160920385120434,I,9
0.6370342786432202,0.4614789501088507,0.18385810029694963,1.1513310764001858,0.3603267061889066,0.23157863321391778,0.21560684295316376,F,9
0.6363297030023547,0.4671481438822663,0.1583503236375742,1.2010346539452035,0.6123794325716305,0.15318305877300498,0.24076207033672797,M,10
0.5508269076924651,0.4350487588023613,0.1150010016996073,0.9641557536404798,0.382321224254566,0.2508139062241491,0.2716140806927924,I,14
0.4894855205646236,0.41095634916206336,0.14095972027232978,0.6325694337280152,0.24113599639733518,0.14927193256824128,0.1662863303034324,F,9
0.4211486332800245,0.3571808682689203,0.0898204093427707,0.5429504058160158,0.24239364315055845,0.1628111262624788,0.14855004075609377,I,27
0.47568162503419775,0.33490800080116545,0.13175615240800445,0.7226262398328065,0.2850113301345925,0.10245941649291027,0.15396143698610662,I,11
0.7437547669864149,0.5580325521617812,0.21865504128549934,2.0227407058884483,1.2001957702244908,0.7158992364591199,0.7586794464092169,F,13
0.5984684796618145,0.49609724502451547,0.17325191268224632,1.2490742891706792,0.5326969519531519,0.26266808835936595,0.3964407587345443,M,10
0.48406419380878574,0.340951070904158,0.1058462092359304,0.5176425306597456,0.19616910058287976,0.09938402548687378,0.09711106229563823,I,2
0.6479815271891922,0.5276185881951114,0.18681796503643117,1.5264307690832082,0.6718891493727993,0.3452662210201469,0.45743526108598576,M,4
0.6261429063399309,0.5084867122631588,0.16789752520258344,1.2081224966555615,0.4702241540951137,0.2326351951278037,0.286646629809636,M,11
0.5579996587036065,0.5231319945035946,0.17396396959062593,1.0417478736384391,0.5918955827280211,0.24560145630931876,0.3349526772730762,M,10
0.5285232764005964,0.4283114705206128,0.1291795308767151,0.8448248802421702,0.2932999820921972,0.16178920368072078,0.3446165793556592,F,9
0.5673560226182763,0.4407874391829921,0.14526665643430828,1.0270838775138147,0.5554206565317809,0.1945079745954973,0.2232602785781926,F,10
0.6134162567952,0.4826568479073433,0.1546555815205688,1.039845074174232,0.4998848172521061,0.27393601529692374,0.3698444476284909,F,10
0.6104156294571178,0.4317953606375897,0.08717997067778635,0.9553779479221429,0.328373478822554,0.25564614091373855,0.1318562729744919,I,27
0.39808506075102074,0.25055921980557,0.09106820294362988,0.2469746900238988,0.25110051535330824,0.12127689352840257,0.040402626772165655,I,7
0.6300050694771334,0.4704452994310209,0.17423987122889323,0.976596717764209,0.5381587023424852,0.16034118084595153,0.4133743166137118,M,9
0.705692472859511,0.5924206264840156,0.19533961901491814,1.4226462859467723,0.6944696370435475,0.35346225713507656,0.713657684696188,M,9
0.5320417827540803,0.30953716581486246,0.13172405184313976,0.4863222766318752,0.2504097344489568,0.14695743062018887,0.23921965706302686,M,9
0.5485872720943721,0.37801460289782596,0.1397359095668915,0.49449877548017795,0.28738441379191343,0.1473469414513861,0.14530775631476303,F,18
0.6272902804099694,0.4652315549761637,0.19336997280448648,1.0427417458522548,0.4574647049465703,0.19105850407829303,0.3127895136663118,M,11
0.4297103731526353,0.3994483421292112,0.1328332061979432,0.6356737218479739,0.2372325087362544,0.18294717537741154,0.19398261013912238,I,18
0.38587116108760366,0.3003882636276915,0.10646664746068528,0.1922954332909523,0.14577376604477704,0.06635501002768426,0.07316770487321594,I,5
0.6584758591981811,0.4706033820039236,0.17400983247021976,1.217028428826001,0.5716497627312205,0.2780757725580749,0.3361005830817456,M,11
0.5952777984570566,0.45641737366358665,0.15505641710099108,1.1004963882548537,0.5905574284535668,0.19158108253773648,0.3531934775352944,M,12
0.5519443487898998,0.43816065924069314,0.12621518075768592,0.6690793166783778,0.4397503131981052,0.20495617127569163,0.3758503710719979,I,8
0.6408985575657741,0.6140558165645083,0.18832305210349584,1.6179992761042623,0.804766371491984,0.43054969986241004,0.517430200773985,F,7
0.604525875272547,0.4421851988483948,0.17191186573434653,1.1940086028259638,0.5456666046991895,0.2119947999654371,0.420975987803268,F,9
0.5697476508015151,0.4955393448872106,0.18150944419162593,1.2001706414120363,0.5787840999615774,0.2689595445838693,0.16916549988743887,F,23
0.5517212240407032,0.42042446080108026,0.13385846916455751,0.6430262268074132,0.3651063679466193,0.23367508400245135,0.235873354426064,M,9
0.5924903307057153,0.4694390418300296,0.1691379033763852,0.9659128608555708,0.5808757599033384,0.25385556626315553,0.2648494967895183,F,10
0.5194985533206347,0.3336354671887159,0.13233692574424152,0.7281104757699104,0.14019526969761698,0.11981741149395383,0.13474475107995948,M,10
0.6138707229295506,0.46779260727492133,0.1686669188136062,1.0570684714868197,0.6476002576208199,0.33536359909507635,0.5472703114816346,F,11
0.6425379277689772,0.48984873597935563,0.18223797567280048,1.7546107424372013,0.7156172884433651,0.39014508657546654,0.38253928240851265,F,4
0.48379225843853735,0.37158543534837796,0.1299889875597486,0.39595214876152474,0.15559953195575216,0.08910656467266606,0.11868433983080857,M,5
0.5182107037851788,0.32687554240842814,0.11499810505080524,0.49727794799423597,0.1672006535342877,0.11656754619393755,0.12855698555904904,I,7
0.6091238098669662,0.47375364986994273,0.17941789466159536,0.9950671750000688,0.42336428949151084,0.22311511538239034,0.4379261585561777,F,18
0.5725011859693918,0.44269298695041076,0.15013470872668722,1.0092726751634744,0.5470280969864236,0.2770911035103855,0.23042031684040748,M,9
0.5039858046966036,0.4059305535230064,0.1511910904561415,0.862080522625161,0.244375666376902,0.17173347068546874,0.3229988665035162,M,11
0.44731367973465364,0.39702159772417606,0.1199773319254562,0.5313750815678702,0.19717777389011895,0.08095682223673842,0.23040286631172335,F,19
0.621703612149912,0.5032662883766282,0.13328383519482231,1.086568422710508,0.3362267779342218,0.10867842506135626,0.27096702501757053,M,21
0.46966268485130996,0.38205515015662656,0.12537317123229424,0.5543600147471233,0.2580488384838926,0.1197632754303924,0.19812368066756142,M,11
0.4618187519577938,0.21626567060062296,0.08895119288190183,0.19608234138309605,0.1661777972192574,0.10087241173374834,0.06993088901209132,F,7
0.22390735272344223,0.20649301729008449,0.01685129335515704,0.18978760352019908,0.0959904776365136,0.05495710038572449,0.10101264250097142,I,6
0.4797947576195342,0.37973988313699497,0.13155311808858716,0.5608755211093779,0.31990130374500425,0.23394039969745611,0.17269756712089812,I,9
0.6451114456125833,0.5302430776299908,0.20007390203159642,1.4991876420202916,0.67952244241957,0.27077817363199086,0.43676166644808856,M,15
0.5466224259434436,0.38002781567356475,0.12639908781278494,0.45667796933909915,0.155433402417334,0.10712492233026057,0.3027781762943708,I,9
0.5273661325831726,0.46784023108759504,0.17004153597129779,1.2205126491122775,0.4740619289431731,0.30193392420746223,0.3173205916416373,M,11
0.3022710412587357,0.2158886116310598,0.03530050745923617,0.059680928889279256,0.06368362227550389,0.05018786442591408,0.07969259995423998,I,3
0.6624059091533189,0.5209848865671589,0.18933490564985342,1.3410146727220076,0.763181448644375,0.3003931506319154,0.4494463805516283,F,10
0.6589947543059667,0.5648289524020186,0.18004363847069246,1.4071119214138814,0.8521982047746742,0.2552349916941631,0.3228031762153085,F,27
0.7476101782785971,0.5514006811423964,0.20782159459340638,1.6810093235505967,0.7252307832952665,0.366270493345352,0.37625421669533404,F,11
0.5273306093593125,0.38955822604817275,0.1519581606768987,0.7945544492944102,0.26498316776474834,0.2000863580612075,0.3201510850172528,I,27
0.5654241798528523,0.49976714768484165,0.17251940174349778,1.0868286026577798,0.46270397250638207,0.27556878284704256,0.3334016468244457,F,12
0.5617962817608405,0.44516415469540455,0.13612357551394977,0.8061964713646538,0.46633130191396605,0.1375858777125782,0.26937384649016766,I,8
0.2980091110637037,0.2542756726481367,0.08467877484525474,0.2833058943819627,0.19159452501221735,0.12006574680725693,0.10467032573218069,I,7
0.5834369452509666,0.45889562834542263,0.1793359584629145,1.1276778113570345,0.587224334589475,0.2313497420258364,0.22836259653593993,F,13
0.47946915525523065,0.29850696597819926,0.08592721964486902,0.1868827448999082,0.16547275854525048,0.10167605822021887,0.13056085759109168,F,7
0.3660368457779953,0.24619095497635451,0.09296104473903592,0.2270860818684177,0.15297742356563565,0.053801926337535326,0.05228428571191687,M,8
0.5583473571801971,0.4919521744749791,0.15071674842621308,0.9715691552671268,0.40944191026566923,0.3141156880258317,0.29430155562832744,F,9
0.516148523420928,0.42550607933237833,0.13730638993082583,1.0900437925937643,0.29272886615289656,0.18328730191410403,0.2533194246590834,I,9
0.6049589003570595,0.43038384349443826,0.131552801071044,0.8585665335933302,0.4605832436334019,0.1477445872810051,0.18529817245107735,I,8
0.45555489131817506,0.33695881472038636,0.1282207419854304,0.2866829441035791,0.18107107069450734,0.08980564369149897,0.17133302540307335,F,8
0.619384717642607,0.4794173636949831,0.1563293405045439,1.210424957758482,0.4144578265904734,0.23231008644606296,0.32004098017766947,I,19
0.499037483597351,0.45740533251337745,0.10113865057247189,0.7016211955731596,0.39317058714948766,0.227452531465831,0.1493149415008976,F,10
0.5740056381181056,0.4468159299572969,0.1355944594119087,0.8104586447228771,0.24254522711341248,0.21288139985566396,0.2513600794029652,F,8
0.43615770098559903,0.40884868532416674,0.12000208998085993,0.5070742906556326,0.21650852563762862,0.18586686726592205,0.16019034052737813,M,18
0.538248051730271,0.3869693063443754,0.15351393874340835,0.6117368713838491,0.23369389693866685,0.2441593207848373,0.2012121177677503,M,11
0.5539551739331483,0.4531647988205104,0.11998345873671167,0.7623224177892838,0.36866713119900874,0.20780685183559502,0.2235639634029948,F,21
0.15466338519922723,0.23889919128792259,0.07852789957747842,0.15365264919988128,0.091922239890561,0.014052466481510048,0.02277352877367203,I,5
0.6261337098490795,0.5007760379177351,0.17936450627007916,1.147928261845466,0.4687951012159901,0.3672282748668118,0.5129392287759129,M,16
0.39570839761612153,0.2761840773825731,0.09163055267205956,0.2336359648843219,0.18076774366923176,0.13159517439920287,0.07586801836278795,F,6
0.2414775892686254,0.24494037964741627,0.08355614392887922,0.1427401249045736,0.03243564179162954,0.046453927599945835,0.05566064714296097,I,7
0.560066313459648,0.48579814995952025,0.15496953573409983,1.1186145517561745,0.399391992812508,0.24017349075138006,0.28008967483995734,I,8
0.6921037638250045,0.5788450338958521,0.17954034980351424,1.4511023221823547,0.7727668260327547,0.3887218764145822,0.5456852550169787,F,10
0.4254997596618069,0.3470995948485238,0.09095222429810336,0.28997567871262564,0.07573287125787864,0.08149946317093222,0.06327522089861153,I,6
0.7565407753003935,0.6374402549237635,0.2238167123337308,2.4391893615755276,0.8815398005173498,0.5810316616597964,0.6291072619076161,M,11
0.3068101317662735,0.3069459802569832,0.09648001463578579,0.2519571371342319,0.19048685035646618,0.1330864885059694,0.03466140710141105,F,10
0.5447412094913836,0.5033390011908571,0.17881800490334365,1.140823317998801,0.36748211313317813,0.29189896564980866,0.3041358969938764,M,20
0.49466567541154516,0.26438055777506,0.10594315903763771,0.3504530547118827,0.17915450339828878,0.09079384830156932,0.08185926173320289,F,6
0.6995673497904824,0.5228745265409547,0.18393874904046847,1.9925791085975324,0.8648170487903238,0.3693151697060282,0.3869088963023461,M,29
0.5118107270565291,0.4345950127353562,0.13459701292502027,1.0523385158479577,0.30841749208482805,0.23267973983661427,0.29504340682782804,M,18
0.4790869554604443,0.39371030257055684,0.10971369565181324,0.5409769850191212,0.15878680630222855,0.09591506816893376,0.16854697125086274,F,9
0.4196623761645097,0.32360535129539314,0.09944718719842043,0.4884154859607717,0.2577578961023236,0.10741806779010478,0.16739744173849713,M,6
0.4040903933115576,0.2739896056475281,0.06867330524856469,0.2006404508503498,0.12532433307554314,0.047386194747979685,0.03804618970259134,M,6
0.6208138815906659,0.4268409315486187,0.1706874462122467,0.7225806830841703,0.17235497318524431,0.11800135717033662,0.3687829088583065,I,17
0.6333279513754313,0.44817021171165455,0.16058343583249687,0.9373697263348458,0.5222106035236979,0.20754800141625157,0.3624253357257597,M,8
0.5976363582917706,0.4520700270998613,0.13590680255156995,0.9100241575429912,0.4476599638345956,0.2144405965003192,0.37429419970717714,M,6
0.5245067407649386,0.41836389234458166,0.12931401843377757,0.5794684687356256,0.42191041818183583,0.18674385743521177,0.1305627956031586,I,9
0.7547426268131634,0.5437422158455675,0.22880133483167078,2.1157935759809576,0.9079951409666793,0.3716308160837092,0.6236301355756231,M,12
0.5991377218105081,0.49204204891411946,0.15045192577356808,1.0887329109359818,0.5911815637809228,0.23572655165893996,0.24922259923340084,M,11
0.7301879445734094,0.4907411327583154,0.19071895849313109,1.6404683172534726,0.9181917520741939,0.4043760086472437,0.3765208382674044,M,27
0.4979060532858231,0.4005068856734081,0.14285114784398772,0.6816706174452977,0.23844134035202907,0.12692167263275397,0.2343262816946447,M,8
0.5457589150847096,0.43054915765784446,0.12003920433124435,0.9979806466964625,0.3853097331162133,0.21165847042686997,0.28329377537789957,F,11
0.5258122662358908,0.4888608320177027,0.1804535782945016,1.1762811365205765,0.5191798030459408,0.1678970660335398,0.2188079752814748,F,18
0.44578775818852984,0.3810827082057366,0.10533192712455669,0.3688525357796523,0.20315332979081085,0.10552953879256076,0.16681915112356258,I,8
0.5235517748835178,0.3011996820445723,0.11500168000508318,0.32779504965566697,0.26370983806408926,0.13201188795461466,0.1458964201975318,I,9
0.5666509138092283,0.4190910927682139,0.1350410109127324,0.8604736668923344,0.47341211557767765,0.23511996933084345,0.28282362404462436,I,8
0.6693723980772438,0.5364332831783947,0.16266976902771027,1.224781893638753,0.7549304739744492,0.2528113062672579,0.5793388462012018,F,10
0.598868132010356,0.5117371107253014,0.19999682428665308,1.523920004425472,0.5134192548382819,0.30692896119797597,0.6637001391573341,M,18
0.6305223825014871,0.47994441891299117,0.17797294766451557,1.1057654662869416,0.44345722601607496,0.2548117624321324,0.4167673936465439,F,20
0.5019224362474217,0.4619125535726469,0.1577887390862515,0.5667581152812754,0.22666035289169234,0.15834506272070545,0.37866464933104893,M,11
0.5667002417163642,0.4163248005503667,0.13725419954928564,0.5174482435370769,0.2290783794027225,0.2237736505010579,0.1431019565186662,F,7
0.4731431305712842,0.31491016849798953,0.11997552803145761,0.655903112316335,0.24815447732723087,0.1392984542143399,0.2278360740414178,I,7
0.567025461419407,0.3693380359281827,0.13540219938925838,0.7716019171179502,0.38356502862479575,0.2068999799043787,0.19427334507112584,I,8
0.6142116075498829,0.4640584058391239,0.17961753840428282,1.1676009297663794,0.565341825152577,0.2889517357815494,0.2924550010023026,M,10
0.49517570573101155,0.3630456832808904,0.13263207182121042,0.6063302684758303,0.24602376028864073,0.10478292343234455,0.07710370336556402,I,4
0.3250011866228806,0.39095513591256786,0.11998692145217839,0.46139648714903453,0.26150825317641613,0.13829239208422445,0.256781962873463,M,7
0.589431707954579,0.48199400634334055,0.18207587023061694,1.1255732761283164,0.47106657757750753,0.3188989765133873,0.3391994747816502,M,7
0.3336108160105127,0.25287220072279676,0.08239046526299179,0.2078981287845217,0.21622494179278393,0.05324238307241206,0.09695828827116905,I,8
0.3376279526392843,0.14303645541893262,0.020552636333265484,0.12482431191624808,0.044429243325797334,0.057420281941158016,0.23747129283150079,I,3
0.6973310673077598,0.6462550445662646,0.21395734299476818,2.758048043110782,0.9790759929865221,0.4945129918919508,0.5907966072115256,F,12
0.48794461202678036,0.35434172340467723,0.1200304772780043,0.5299902451122582,0.2930807199930726,0.20867284612564152,0.14321803246689807,I,8
0.28381270489190497,0.25250732165837314,0.06576748660861384,0.21117165911472555,0.028892135540532757,0.03680101437218566,0.11997838580337217,I,19
0.44666876617487644,0.2971485582882329,0.0897025478484199,0.3031139315740972,0.23562583933029518,0.04669833484176412,0.11077105678420185,I,7
0.304095034664585,0.20586946773165257,0.06894276553172525,0.18811279173572515,0.015139254146016495,0.0444414845060189,0.0571475825138532,I,8
0.6655488366509774,0.6125814800914706,0.1814151633835144,1.681993962085728,0.629824171627168,0.3955358853191657,0.4332901168569412,M,10
0.4492143822443514,0.3507658021195706,0.08947007145970595,0.2874878961396514,0.31447907222607163,0.0818935867746773,0.09634079886405211,F,7
0.36836732881722645,0.2996723148229269,0.09039469510618842,0.2422224583715742,0.07502672838236665,0.10632361995731501,0.09074793412590733,I,6
0.6562189729840612,0.5190474787423786,0.19242863531418003,2.027162658385186,0.7857335107199048,0.32503989131931676,0.5046894336670832,F,13
0.4317108246689786,0.3363203225676528,0.10591176127149426,0.42118609032053,0.34598249929254954,0.10917643971764401,0.12352220335610638,I,18
0.5814493838316286,0.4590598465537848,0.14469603116673352,1.0673199576133763,0.46327286414369945,0.16196445923310368,0.33336071303232434,M,11
0.6424475405587169,0.5394777317976571,0.1985412830629916,1.4235935237966362,0.5069137057804953,0.3053094747576981,0.43481542973312853,M,11
0.35243582860350803,0.2765363736944273,0.07547225592704766,0.28964296018909547,0.09052155885733122,0.10771530271823154,0.030721043200598076,F,4
0.5000033445986001,0.42903206168712016,0.13043847352948873,0.9518291442614886,0.39974858658637497,0.14598567967893938,0.24897589706331114,I,8
0.45462403858722733,0.40202649964523113,0.11500049837230307,0.4138172587925283,0.22882167676545898,0.06460147648757084,0.16342251272238484,F,27
0.581239080926881,0.5184157777659405,0.15396784557949775,1.0416739304985085,0.5184680820107461,0.16694311835419112,0.3714762881809481,I,12
0.566134138771133,0.4309333041323794,0.15499218412693636,1.1088519812601783,0.4531511264188582,0.23610644149116988,0.2664779003828362,F,8
0.5783153584265935,0.49938832182600396,0.14409367120053965,0.9122249765780328,0.4503913956422303,0.17329528057817728,0.3280951363226906,I,9
0.5570040094019436,0.4692666852428976,0.13337154570267185,0.7950903571357723,0.4269317526503942,0.23562530837774637,0.1702775139616643,M,6
0.6120970252901812,0.449130118586949,0.1845655982005719,1.2088316676677702,0.4770778142764381,0.27140825982468375,0.4193899964457182,M,12
0.5851644095665425,0.5370139667466319,0.1723512191308269,1.130372331810355,0.4947123748618799,0.3092198397362294,0.6986930273427059,F,12
0.5979497923373643,0.49566927134904154,0.1515601531027245,1.000074765892254,0.2922202425968413,0.23150149673712073,0.30634421719495364,F,10
0.31369680138230394,0.1254925740043911,0.09419720417399197,0.1981715932135051,0.04540562353123766,0.029692654958080555,0.06780187042044834,M,6
0.46080247616355424,0.25827076629646245,0.07806634893006652,0.2234223701944461,0.21536787910533872,0.030799572903830966,0.1346458380639976,I,6
0.37423035127919013,0.29632382673502333,0.08683058132546352,0.2902186342841157,0.17571814954933176,0.04366790533300961,0.05013747700553606,I,2
0.6569687253169825,0.5195287610574366,0.18809687728007593,1.7092952283376581,0.7183882461759309,0.319041500021816,0.3878230562428204,F,25
0.2288707851673772,0.32325713129039424,0.12000514179247318,0.5803192887956499,0.1840935381914638,0.1253810607092141,0.14926489016311828,M,26
0.6845358310042374,0.5795787858686712,0.2011135100589509,1.477725195706302,0.6653447328610368,0.33090372374196464,0.5447284779892481,F,11
0.5395857376538904,0.26322089028504625,0.11499982598260927,0.32174807752089185,0.20281856202371304,0.05565573789541633,0.1985095899424221,F,7
0.6036995957745415,0.48726479332877004,0.1362347944422141,0.741957104228163,0.3703564914103341,0.23634322862676982,0.179100709722178,M,9
0.3826240751750289,0.29582653510030577,0.08073217676290834,0.1641076609600806,0.06968108635913045,0.03847880141599925,0.06307419962236413,I,7
0.5620327044720669,0.4139496686356098,0.15497188187749167,0.7182746390022507,0.4143142059171619,0.11888036615498132,0.43427947177858917,F,8
0.3383880962697142,0.20372022728036537,0.09177748736370703,0.12717951989228607,0.0428345852719913,0.006119320620929583,0.007825512975250956,I,4
0.3370904794566682,0.2517243820224475,0.002491007695270775,0.15812238247379606,0.0493982201379371,0.03485141573676383,0.11427880537012625,I,4
0.6052821486039024,0.43950942314290353,0.12793881488480507,0.8059749669992035,0.35200719793938284,0.19173916658434795,0.32189397913790596,M,10
0.2640457757850459,0.13043377816007656,0.07951083998283986,0.19683165166681402,0.045559601766677255,0.043029524412735116,0.08336604656180997,F,8
0.6159580060368096,0.4992274201907224,0.20046677835615215,1.4990247638136154,0.7638862895937039,0.2869013456722798,0.344728677905355,F,12
0.5502210755119663,0.4742167052230346,0.18700241117262428,1.132392923369347,0.49913462443161155,0.23985913713218338,0.3049144560281567,M,8
0.3516332510650311,0.27564734567237187,0.08093045677901109,0.19437510533804486,0.26711495320580964,0.0688345928029552,0.15409234165099553,I,7
0.5142429133412454,0.37886968679893696,0.13798768695824148,0.7829562795929683,0.2556879168412798,0.10052912570086275,0.26794131395229526,M,9
0.3019028935969947,0.22665404951233514,0.0417443958500988,0.07928682759595411,0.08433596047224132,0.029848935591788427,0.12590432114448752,I,7
0.6198184597845847,0.4943481288439763,0.18436259668584354,1.2256175491035848,0.49821517064988124,0.25528022121819266,0.16264262269085597,F,16
0.17621552865177342,0.25478490304397594,0.046346887089150524,0.10376788520416741,0.01452512422004449,0.04855398361711242,0.20270943748789433,I,2
